model_slug,score,source,source_url,evaluated_at,notes
phi-3-5-mini-3-8b,37,self-reported,https://huggingface.co/microsoft/Phi-3.5-mini-instruct,,'Popular aggregated benchmark' section of the HF model card's benchmark table.
phi-3-5-moe-16x3-8b-6-6b-active,37.9,self-reported,https://huggingface.co/microsoft/Phi-3.5-MoE-instruct,,"Arena-Hard win rate, not Chatbot Arena Elo"
phi-4-14b,75.4,self-reported,https://arxiv.org/abs/2412.08905,,"Table 1, row 'ArenaHard', confirmed via direct PDF page read."
phi-4-mini-3-8b,32.8,self-reported,https://huggingface.co/microsoft/Phi-4-mini-instruct,,Arena Hard
phi-4-mini-instruct,32.8,self-reported,https://huggingface.co/microsoft/Phi-4-mini-instruct,,"Arena-Hard win rate, not Chatbot Arena Elo"
phi-4-reasoning,73.3,self-reported,https://huggingface.co/microsoft/Phi-4-reasoning,2025-04-30,"ArenaHard, avg pass@1. Confirmed on HF model card and Table 2 of the technical report."
phi-4-reasoning-14b,73.3,self-reported,https://huggingface.co/microsoft/Phi-4-reasoning,2025-04-30,"ArenaHard, avg pass@1. Confirmed on HF model card and Table 2 of the technical report."
qwen2-5-max,89.4,self-reported,https://www.datacamp.com/blog/qwen-2-5-max,,vs DeepSeek V3 85.5
qwen2-72b,48.1,self-reported,https://arxiv.org/abs/2407.10671,2024-06-07,Instruct variant
qwen3-14b-non-thinking,86.3,self-reported,https://arxiv.org/pdf/2505.09388,,"Arena-Hard, Table 16, Qwen3-14B (Non-thinking) column"
qwen3-14b-thinking,91.7,self-reported,https://arxiv.org/pdf/2505.09388,,"Arena-Hard, Table 15, Qwen3-14B (Thinking) column"
qwen3-235b-a22b-non-thinking,96.1,self-reported,https://arxiv.org/pdf/2505.09388,,"Arena-Hard, Table 12, Qwen3-235B-A22B (Non-thinking) column"
qwen3-235b-a22b-thinking,95.6,self-reported,https://arxiv.org/pdf/2505.09388,2025-05-15,"Arena-Hard (first-gen, distinct from Arena-Hard v2), Thinking mode, Table 11"
qwen3-30b-a3b-non-thinking,88,self-reported,https://arxiv.org/abs/2505.09388,,"Arena-Hard, non-thinking mode"
qwen3-30b-a3b-thinking,91,self-reported,https://arxiv.org/abs/2505.09388,,"Arena-Hard, thinking mode"
qwen3-32b-non-thinking,92.8,self-reported,https://arxiv.org/abs/2505.09388,,"Arena-Hard, non-thinking mode"
qwen3-32b-thinking,93.8,self-reported,https://arxiv.org/abs/2505.09388,,"Arena-Hard, thinking mode"
qwen3-8b-non-thinking,79.6,self-reported,https://arxiv.org/abs/2505.09388,,"Arena-Hard, non-thinking mode"
qwen3-8b-thinking,85.8,self-reported,https://arxiv.org/abs/2505.09388,,"Arena-Hard, thinking mode"
qwq-32b,89.5,self-reported,https://arxiv.org/abs/2505.09388,,"Qwen3 Technical Report, Table 13, Arena-Hard row, QwQ-32B column."
yi-lightning,91.8,self-reported,https://arxiv.org/abs/2412.01253,,"Judge: GPT-4o-0513. Yi-Lightning technical report Table 2, comparison vs. GPT-4o-0513/Claude-3.5-Sonnet-20240620/Yi-Large-Preview. Paper notes API-serving results may be slightly lower than local-deployment figures."
