model_slug,score,source,source_url,evaluated_at,notes
kimi-k2-5,77.5,self-reported,https://www.kimi.com/blog/kimi-k2-5,,"CharXiv (RQ), Kimi K2.5 Thinking, avg@3, max-tokens=64k, from the official Kimi K2.5 tech blog benchmark appendix table."
kimi-k2-6,80.4,self-reported,https://www.kimi.com/blog/kimi-k2-6,,"CharXiv (RQ), no python tool use, avg@3, max-tokens=98,304; vendor also reports 86.7 with python tool use enabled. From the official Kimi K2.6 tech blog benchmark table."
mimo-v2-5,81,self-reported,https://mimo.xiaomi.com/mimo-v2-5/,,"CharXiv 'RQ' (reasoning-question) subset, chart-understanding benchmark; from the embedded multimodalData chart array."
muse-spark-1-1-xhigh,88.4,self-reported,https://ai.meta.com/static-resource/muse-spark-1-1-evaluation-report,2026-07-09,"CharXiv Reasoning subset (1,000 chart-reasoning questions from the CharXiv validation set, matching this corpus's convention of using the reasoning subset for the 'charxiv' slug), run with a code-execution tool, graded by gpt-oss-120b as LLM-judge for semantic/mathematical equivalence; Figure 44 of Meta's official Muse Spark 1.1 Evaluation Report, Section 5.2.4."
nemotron-3-nano-omni,63.6,self-reported,https://arxiv.org/abs/2604.24954,,"Table 7, CharXiv reasoning (RQ) split, reasoning-on mode; independently corroborated by NVIDIA's HF launch blog (huggingface.co/blog/nvidia/nemotron-3-nano-omni-multimodal-intelligence) which states the identical figure."
openai-o1,55.1,self-reported,https://www.datacamp.com/blog/o3-openai,2025-04-16,Relayed from the same o3-launch comparison table; CharXiv-Reasoning scientific-figure benchmark.
openai-o3,78.6,self-reported,https://openai.com/index/introducing-o3-and-o4-mini/,2025-04-16,"CharXiv-Reasoning (scientific figure reasoning drawn from arXiv papers), o3, high reasoning effort; from OpenAI's official launch blog (o1=55.1, o3=78.6, o4-mini=72.0). The blog notes this and MathVista were 'updated April 16 to reflect a system prompt change that wasn't present in the original evaluation.'"
openai-o4-mini,72,self-reported,https://openai.com/index/introducing-o3-and-o4-mini/,2025-04-16,"CharXiv-Reasoning (scientific figure reasoning drawn from arXiv papers), o4-mini, high reasoning effort; from OpenAI's official launch blog (o1=55.1, o3=78.6, o4-mini=72.0)."
qwen3-5-122b-a10b,77.2,self-reported,https://huggingface.co/Qwen/Qwen3.5-122B-A10B,,Reported as 'CharXiv(RQ)' (reasoning-question subset).
qwen3-5-397b-a17b,80.8,self-reported,https://huggingface.co/Qwen/Qwen3.5-397B-A17B,,"Reported as 'CharXiv(RQ)' in the Vision-Language table, Text Recognition and Document Understanding section."
qwen3-5-omni-flash,64.4,self-reported,https://qwen.ai/blog?id=qwen3.5-omni,2026-04-17,"Reported as 'CharXiv (RQ)' in Table 6 — the Reasoning Questions subset only, not CharXiv's Descriptive Questions subset or a combined score. Flag this subset scope when comparing to full-CharXiv entries."
qwen3-5-omni-plus,72.5,self-reported,https://arxiv.org/abs/2604.15804,2026-04-21,"Table 6 (Vision→Text), Text Recognition/Document Understanding section, Qwen3.5-Omni-Plus column, cell S5.T6.3.16.4. Paper labels row 'CharXiv (RQ)' — the reasoning-question subset."
qwen3-6-27b,78.4,self-reported,https://huggingface.co/Qwen/Qwen3.6-27B,,Listed as 'CharXiv RQ' on the official HF model card.
qwen3-6-35b-a3b,78,self-reported,https://huggingface.co/Qwen/Qwen3.6-35B-A3B,,Listed as 'CharXiv(RQ)' on the official HF model card.
qwen3-6-plus,81.5,self-reported,https://qwen.ai/blog?id=qwen3.6,2026-04-02,"Vision-language table, 'CharXiv(RQ)' (reasoning-question subset) row -- matches this corpus's existing convention of using CharXiv's reasoning subset for the 'charxiv' slug."
qwen3-7-plus,85.9,self-reported,https://qwen.ai/blog?id=qwen3.7-plus,2026-05-31,"Reported as 'CharXiv(RQ)' (reasoning-question subset) = '85.9 / 84.4' (the table's footnote states these are 'with CI / without CI' but does not define CI); 85.9 (the first-listed value) used as the primary figure here, consistent with how other Qwen-family models in this corpus record the CharXiv RQ subset under this slug."
seed-2-1-pro,85.4,self-reported,https://seed.bytedance.com/en/seed2_1,,"Labeled 'CharXiv-RQ' (reasoning-questions subset) on the official table, no-tool configuration -- matches this corpus's established convention of mapping the RQ/reasoning subset specifically to the 'charxiv' slug (see e.g. the kimi-k2-5, kimi-k2-6, and exaone-4-5 entries in data/results/charxiv.csv, which use the identical convention). With tool use scored 86.4% (Turbo: 82.5% / 83.6%)."
