model_slug,score,source,source_url,evaluated_at,notes
mixtral-8x7b,83.6,self-reported,https://ar5iv.labs.arxiv.org/html/2401.04088,2024-01-01,Table 2 (base model comparison) of the Mixtral of Experts paper.
naver-hyperclova-x,86.4,self-reported,https://arxiv.org/abs/2404.01954,,"HCX-L, 0-shot, Table 5."
naver-hyperclova-x-seed-think-32b,76.7,self-reported,https://arxiv.org/abs/2601.03286,2026-01-03,"Table 5, English text-to-text benchmarks."
nemotron-3-8b,80.4,self-reported,https://huggingface.co/nvidia/nemotron-3-8b-base-4k,,"0-shot. From the evaluation table on the HF model card, confirmed via two independent literal-transcription fetches of the page."
nemotron-4-15b,82.4,self-reported,https://arxiv.org/abs/2402.16819,,"Table 3, zero-shot."
nemotron-h-56b,85,self-reported,https://arxiv.org/abs/2504.03624,,"PIQA (0-shot, acc), Table 4 of the Nemotron-H arXiv technical report, 56B-Base column. Not present on the HF model card (which stops at HellaSwag/WinoGrande/MBPP+/HumanEval+); confirmed by direct inspection of the paper's HTML table rows."
nous-hermes-2-mixtral-8x7b-dpo,83.79,self-reported,https://huggingface.co/NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,2024-01-15,"acc_norm, part of GPT4All suite on the official HF model card."
olmo-7b,78.4,self-reported,https://huggingface.co/allenai/OLMo-7B,,
olmoe-1b-7b-0924,79.8,self-reported,https://huggingface.co/allenai/OLMoE-1B-7B-0924,,PIQA score from the same 'Evaluation Snapshot' table on the official HF model card (verified by fetching README.md directly).
openhermes-2-5-mistral-7b,82.7,self-reported,https://huggingface.co/teknium/OpenHermes-2.5-Mistral-7B,2023-11-03,"acc_norm, part of GPT4All suite on the official HF model card."
openllama-7b,77,self-reported,https://github.com/openlm-research/open_llama,,"piqa/acc_norm via lm-evaluation-harness, OpenLLaMA 7B (v1)"
opt-175b,81.07,independent,https://ar5iv.labs.arxiv.org/html/2210.17323,2022-10-01,"FP16 baseline, GPTQ paper"
opt-66b,79.76,independent,https://ar5iv.labs.arxiv.org/html/2210.17323,2022-10-01,"FP16 baseline, GPTQ paper"
opt-iml-30b,77.3,self-reported,https://ar5iv.labs.arxiv.org/html/2212.12017,2022-12-22,"0-shot accuracy on PIQA for OPT-IML 30B, Table 9 of the OPT-IML paper. Row 'OPT-IML 30B', PIQA column = 77.3/69.2 (0-shot/32-shot)."
palm-2,85,self-reported,https://arxiv.org/abs/2305.10403,2023-05-17,"PaLM 2-L (base, not instruction-tuned), 1-shot PIQA, Table 2 of the PaLM 2 Technical Report."
palm-540b,82.3,self-reported,https://arxiv.org/abs/2204.02311,2022-04-05,"PaLM 540B, 0-shot PIQA, from Table 4."
phi-1-5-1-3b,76.6,self-reported,https://ar5iv.labs.arxiv.org/html/2309.05463,2023-09-11,Table 3 (Language Understanding and Knowledge Benchmarks).
phi-2-2-7b,60.2,self-reported,https://arxiv.org/pdf/2404.14219,,5-shot; same comparison table.
phi-3-5-mini-3-8b,81,self-reported,https://huggingface.co/microsoft/Phi-3.5-mini-instruct,,5-shot; HF model card.
phi-3-5-moe-16x3-8b-6-6b-active,88.6,self-reported,https://huggingface.co/microsoft/Phi-3.5-MoE-instruct,,
phi-3-medium-14b,87.9,self-reported,https://huggingface.co/microsoft/Phi-3-medium-4k-instruct,,5-shot
phi-3-mini-3-8b,83.5,self-reported,https://huggingface.co/microsoft/Phi-3-mini-4k-instruct,,5-shot
phi-3-small-7b,86.9,self-reported,https://huggingface.co/microsoft/Phi-3-small-8k-instruct,,5-shot
phi-4-mini-3-8b,77.6,self-reported,https://arxiv.org/abs/2503.01743,,"Table 7, PIQA (5-shot)."
phi-4-mini-instruct,77.6,self-reported,https://arxiv.org/abs/2503.01743,,"Table 7, PIQA (5-shot)."
pythia-1-4b,70.9,self-reported,https://github.com/EleutherAI/pythia/blob/main/evals/pythia-v1/pythia-1.4b/zero-shot/1.4b_step143000.json,2023-04-03,"Zero-shot, final checkpoint (step143000) — piqa acc=0.7089."
pythia-12b,76,self-reported,https://github.com/EleutherAI/pythia/blob/main/evals/pythia-v1/pythia-12b/zero-shot/12b_step143000.json,2023-04-03,"zero-shot, LM Eval Harness, final checkpoint (step143000) — raw eval JSON acc=0.7601"
pythia-6-9b,75.2,self-reported,https://arxiv.org/abs/2304.01373,,"Zero-shot PIQA accuracy for the fully-trained, non-deduplicated pythia-6.9b, Table 7: 0.752±0.010."
qwen-14b,79.9,self-reported,https://arxiv.org/abs/2309.16609,2023-09-25,"Qwen Technical Report, Table 17, PIQA column, zero-shot. Confirmed via direct read of the PDF (page 39)."
qwen1-5-moe-a2-7b,80.47,independent,https://arxiv.org/abs/2602.11184,2026-02-24,"FP16 baseline row, Table 10 (Appendix A.7) of KBVQ-MoE (ICLR 2026)."
redpajama-incite-7b-base,77.37,self-reported,https://arxiv.org/abs/2411.12372,,"PIQA acc_norm, Table 9 of the RedPajama technical paper."
redpajama-incite-7b-instruct,76.99,self-reported,https://arxiv.org/abs/2411.12372,,"PIQA acc_norm, Table 9."
redpajama-incite-base-3b-v1,74.7,self-reported,https://www.together.ai/blog/redpajama-models-v1,,"PIQA accuracy, zero-shot lm-evaluation-harness subset (also confirmed in arXiv 2411.12372 Table 7: 0.7470)."
skywork-13b,79.9,self-reported,https://arxiv.org/pdf/2310.19341,2023-10-30,"From Table 11 ('More English benchmarks results') of the Skywork-13B technical report (arXiv:2310.19341), fetched and read directly page-by-page. Row: Skywork-13B | BoolQ 82.9 | PIQA 79.9 | Winogrande 72.2 | TriviaQA 54.0 | RACE 45.2 | HellaSwag 77.4 | ARC-E 78.5 | ARC-C 50.2."
smollm2-1-7b,77.6,self-reported,https://huggingface.co/HuggingFaceTB/SmolLM2-1.7B,,"Base pre-trained model, zero-shot. From the official model card's 'Base Pre-Trained Model' evaluation table."
ul2-20b,90.7,self-reported,https://arxiv.org/abs/2205.05131,2022-05-10,"UL2 20B, finetuned/leaderboard-submission result from Table 8, row 'PIQA Accuracy Test ... 90.1 [prior SOTA] 90.7 [UL2 20B]'. Verbatim-confirmed via ar5iv render."
xgen-7b-8k,75.5,self-reported,https://ar5iv.labs.arxiv.org/html/2309.03450,2023-07-03,"Zero-shot, Table 6"
