model_slug,score,source,source_url,evaluated_at,notes
deepseek-v4-flash-think-max,1395,self-reported,https://huggingface.co/deepseek-ai/DeepSeek-V4-Flash,2026-04-24,"GDPval-AA Elo, Think Max / Pro-Max mode. Only reported for the Max reasoning tier (dash for Non-Think/High). Cross-verified identical value in DeepSeek-V4 tech report Table 7 (arXiv:2606.19348)."
deepseek-v4-pro-think-max,1554,self-reported,https://huggingface.co/deepseek-ai/DeepSeek-V4-Pro,2026-04-24,"GDPval-AA Elo, Think Max / Pro-Max mode. Only reported for the Max reasoning tier. Cross-verified identical value in DeepSeek-V4 tech report Table 6/7 (arXiv:2606.19348)."
gemini-3-1-pro,1317,self-reported,https://deepmind.google/models/gemini/pro/,2026-02-19,"GDPval-AA, Elo-style rating for expert/professional tasks."
gemini-3-5-flash,1656,self-reported,https://deepmind.google/models/gemini/flash/,2026-05-19,"GDPval-AA, Elo-style rating for economically valuable knowledge work."
gemini-3-5-flash-lite,1140,self-reported,https://blog.google/innovation-and-ai/models-and-research/gemini-models/gemini-3-6-flash-3-5-flash-lite-3-5-flash-cyber/,2026-07-21,"GDPval-AA v2 (Elo, 0-2000 scale), official launch blog (1140 vs 642 for Gemini 3.1 Flash-Lite). Corroborated by 9to5Google."
gemini-3-6-flash,1421,self-reported,https://storage.googleapis.com/deepmind-media/Model-Cards/Gemini-3-6-Flash-Model-Card.pdf,2026-07-21,"GDPval-AA v2 (Elo, 0-2000 scale), knowledge work, official model card (1421 vs 1349 for Gemini 3.5 Flash on the same v2 protocol). Confirmed by two independent secondary reproductions (BenchLM.ai, 9to5Google). NOTE: the existing gemini-3-5-flash gdpval-aa row (1656) is an earlier/first-version GDPval-AA measurement, not directly comparable to this v2 figure -- a pre-existing cross-version nuance, not corrected here."
glm-5-1,1260,independent,https://artificialanalysis.ai/models/glm-5-1,2026-07-14,"GDPval-AA v2, Artificial Analysis's independent Elo-based real-world-work-task eval (normalized as (Elo-500)/2000), one of 9 components in their Intelligence Index v4.1. Read directly from AA's live ranked bar chart (GLM-5.1 ranked 12th of 28 models shown, tied at 38% with MiMo-V2.5-Pro and Nex-N2-Pro). Not self-reported by Z.ai. AA continuously re-runs/updates this eval, so the score may shift on future snapshots; some secondary press citing an earlier v1/Elo-scale run (~1535 Elo) is not directly comparable to this v2 percentage figure. [SCALE FIX 2026-07-17: corrected from a normalized percentage (38%) to this taxonomy's actual raw 0-2000-point Elo scale (matching the majority convention used by e.g. Gemini 3.1 Pro=1317, Claude Fable 5=1932). Converted via Artificial Analysis's own documented formula, normalized=(Elo-500)/2000, i.e. raw=38*20+500=1260. This formula is independently cross-validated against Kimi K2.7 Code's directly-disclosed embedded-JSON raw Elo (1186.79 for a displayed 34%, matching the formula almost exactly).]"
glm-5-2-max,1524,independent,https://artificialanalysis.ai/articles/glm-5-2-is-the-new-leading-open-weights-model-on-the-artificial-analysis-intelligence-index,,"Artificial Analysis's own GDPval-AA v2 re-evaluation of GLM-5.2 (max) (Elo-like 0-2000 scale), from AA's dedicated launch-analysis article. Independent of Zhipu's self-reported numbers."
gpt-5-4-nano,1100,independent,https://artificialanalysis.ai/models/gpt-5-4-nano,2026-07-15,"GDPval-AA v2, independently measured by Artificial Analysis on the 'GPT-5.4 nano (xhigh)' model page (AA's page confirms xhigh effort, matching this catalog entry's existing xhigh-attributed self-reported results). Not previously tracked here. [score corrected during round-6 completeness verify: proposed 30 -> 1100] [score corrected during round-12 accuracy re-verify: 1100 -> 30, per verifier: Loaded artificialanalysis.ai/models/gpt-5-4-nano live in browser (WebFetch's markdown conversion drops the chart values, so a raw page-text read was required to get real numbers). The GDPval-AA v2 ranked bar chart lists 29 models 0-100%; counting pos] [SCALE FIX 2026-07-17: corrected from a normalized percentage (30%) back to this taxonomy's actual raw 0-2000-point Elo scale. This model's own note already documents an earlier round-6 finding of raw=1100 that a later round-12 adversarial re-verify wrongly 'corrected' back down to a percentage, not realizing this benchmark's dominant corpus convention is raw Elo, not a 0-100 normalized score. Restoring the original round-6 raw reading.]"
gpt-5-5-high,1472,independent,https://artificialanalysis.ai/models/gpt-5-5-high,,"GDPval-AA v2, normalized score (gdpvalNormalized field), from Artificial Analysis's per-model data for 'GPT-5.5 (high)'. [SCALE FIX 2026-07-17: corrected from a normalized percentage (48.6%) to this taxonomy's actual raw 0-2000-point Elo scale (matching the majority convention used by e.g. Gemini 3.1 Pro=1317, Claude Fable 5=1932). Converted via Artificial Analysis's own documented formula, normalized=(Elo-500)/2000, i.e. raw=48.6*20+500=1472. This formula is independently cross-validated against Kimi K2.7 Code's directly-disclosed embedded-JSON raw Elo (1186.79 for a displayed 34%, matching the formula almost exactly).]"
gpt-5-5-xhigh,1500,independent,https://artificialanalysis.ai/models/gpt-5-5,2026-07-15,"GDPval-AA v2 (Artificial Analysis Intelligence Index v4.1 component), independently measured on the dedicated 'GPT-5.5 (xhigh)' AA model page (URL slug and page title both confirm this is the xhigh-effort config, distinct from the 'GPT-5.5 (high)' page which scores differently on the same eval). Read by exact rank-position matching against AA's live ranked benchmark chart (GPT-5.5 (xhigh) placed between Claude Opus 4.7 (max) and GPT-5.5 (high), both at 50%). Not previously tracked on this catalog entry. [score corrected during round-6 completeness verify: proposed 50 -> 49.7] [score corrected during round-12 accuracy re-verify: 49.7 -> 50, per verifier: Loaded artificialanalysis.ai/models/gpt-5-5 live in browser. In the GDPval-AA v2 ranked bar chart (29 models), 'GPT-5.5 (xhigh)' sits at rank 16 with a score of 50% (an integer, tied with Claude Opus 4.7 (max) directly above it at 50%; GPT-5.5 (high)] [SCALE FIX 2026-07-17: corrected from a normalized percentage (50%) to this taxonomy's actual raw 0-2000-point Elo scale (matching the majority convention used by e.g. Gemini 3.1 Pro=1317, Claude Fable 5=1932). Converted via Artificial Analysis's own documented formula, normalized=(Elo-500)/2000, i.e. raw=50*20+500=1500. This formula is independently cross-validated against Kimi K2.7 Code's directly-disclosed embedded-JSON raw Elo (1186.79 for a displayed 34%, matching the formula almost exactly).]"
gpt-5-6,1747.8,independent,https://www.marktechpost.com/2026/07/09/openai-releases-gpt-5-6-a-three-tier-model-family-with-programmatic-tool-calling/,2026-07-09,"GDPval-AA v2 (Elo) for GPT-5.6 Sol = 1747.8, from MarkTechPost's direct report of OpenAI's GPT-5.6 launch comparison table (which also lists Terra 1593, Luna 1591.8, GPT-5.5 1493.7, Claude Fable 5 1759.6, Claude Opus 4.8 1600.1, Gemini 3.1 Pro Preview 962.3). Confirmed 'GDPval-AA' is Artificial Analysis's own independent evaluation methodology (per artificialanalysis.ai/articles/gpt-5-6-has-landed, which lists GDPval-AA v2 as part of their own Intelligence Index v4.1 suite), hence classified as 'independent' rather than self-reported. Identical 1747.8 figure independently corroborated by kingy.ai's GPT-5.6 benchmarks/specs blog post."
gpt-5-mini,940,independent,https://artificialanalysis.ai/models/gpt-5-mini,2026-07-14,"GDPval-AA v2 ('agentic real-world work tasks', normalized as (Elo-500)/2000), independently measured by Artificial Analysis on GPT-5 mini (high)'s live model page as one of the 9 components of their Intelligence Index v4.1. No OpenAI-published GDPval figure exists for this model, so this AA measurement is the only available data point. [SCALE FIX 2026-07-17: corrected from a normalized percentage (22%) to this taxonomy's actual raw 0-2000-point Elo scale (matching the majority convention used by e.g. Gemini 3.1 Pro=1317, Claude Fable 5=1932). Converted via Artificial Analysis's own documented formula, normalized=(Elo-500)/2000, i.e. raw=22*20+500=940. This formula is independently cross-validated against Kimi K2.7 Code's directly-disclosed embedded-JSON raw Elo (1186.79 for a displayed 34%, matching the formula almost exactly).]"
gpt-oss-120b-low,397,independent,https://artificialanalysis.ai/models/gpt-oss-120b-low,2026-07-15,"GDPval-AA v2, independently measured by Artificial Analysis on the dedicated 'gpt-oss-120b (low)' model page. Score is a genuine floor result (0%, tied with several other small open-weight models on this real-world-work-tasks eval) -- confirmed by exact rank-position match against AA's ranked chart, not a placeholder. Not previously tracked on this catalog entry. [score corrected during round-6 completeness verify: proposed 0 -> 397] [score corrected during round-12 accuracy re-verify: 397 -> 0, per verifier: Live-rendered the artificialanalysis.ai/models/gpt-oss-120b-low page via browser and read the GDPval-AA v2 chart directly: gpt-oss-120b (low) is listed at 0% (tied bottom with K2 Think V2, Qwen3 Next 80B A3B, Llama 4 Scout, Llama 3.3 70B). The correc] [SCALE FIX 2026-07-17: corrected from a normalized percentage (0%) back to this taxonomy's actual raw 0-2000-point Elo scale. This model's own note already documents an earlier round-6 finding of raw=397 that a later round-12 adversarial re-verify wrongly 'corrected' back down to a percentage, not realizing this benchmark's dominant corpus convention is raw Elo, not a 0-100 normalized score. Restoring the original round-6 raw reading.]"
grok-4-3-high,1500,independent,https://artificialanalysis.ai/articles/xai-launches-grok-4-3-with-improved-agentic-performance-and-lower-pricing,,"Artificial Analysis's own launch article for Grok 4.3 states 'GDPval-AA: 1500 ELO (up 321 points from Grok 4.20)'. Cross-corroborated verbatim by officechai.com ('Grok 4.3 Scores 53 On Artificial Analysis Intelligence Index...') and progressiverobot.com's Grok 4.3 review. AA benchmarks the high reasoning-effort configuration by default for this model family (per this entry's existing note), consistent with how the pre-existing gpqa/tau2-bench-telecom scores were attributed here. [score corrected during round-5 full-corpus accuracy re-verify: 1085 -> 1500]"
grok-4-5,1539,independent,https://artificialanalysis.ai/evaluations/gdpval-aa,,"Directly fetched Artificial Analysis's own GDPval-AA v2 leaderboard, which explicitly lists 'Grok 4.5 (high)' at Elo 1539 (rank 12 of 160 models, released July 2026). Two third-party aggregators (felloai.com, awesomeagents.ai) separately cite a slightly different 1543, and benchlm.ai cites 1539 — I used AA's own directly-fetched primary leaderboard figure (1539) over the third-party recaps."
inkling,1238,self-reported,https://thinkingmachines.ai/model-card/inkling/,2026-07-15,"GDPval-AA v2 Elo-style score; independently corroborated by Artificial Analysis (https://artificialanalysis.ai/articles/thinking-machines-has-released-inkling-the-new-leading-u-s-open-weights-model), which lists the same 1238 figure against Kimi K2.6 (1190) and DeepSeek V4 Flash Max (1189)."
kimi-k2-6,1190.4,independent,https://artificialanalysis.ai/evaluations/gdpval-aa,2026-07-15,"GDPval-AA v2 Elo = 1190.39 for Kimi K2.6, confirmed directly from the leaderboard page's embedded structured dataset (schema.org Dataset JSON-LD), independently measured by Artificial Analysis ('measurementTechnique: Independent test run by Artificial Analysis'). Note: Artificial Analysis's own launch-week article ('Kimi K2.6: The new leading open weights model') separately cites a higher Elo of 1520 for K2.6 at launch; the live number has since drifted down to 1190 as many more/stronger models (Claude Fable 5, GPT-5.6 Sol, etc.) were added to the comparison pool -- normal behavior for a continuously-updating relative Elo leaderboard anchored to a fixed human baseline. Used the current live figure since it's the one directly verifiable in the page's own dataset. GDPval-AA was previously only referenced narratively (as an Intelligence-Index component) in this model's notes/verificationNotes text, never as a discrete results-array entry."
kimi-k2-7-code,1186.79,independent,https://artificialanalysis.ai/models/kimi-k2-7-code,2026-06-18,"GDPval-AA v2 (agentic real-world knowledge-work tasks), independently measured by Artificial Analysis as an Intelligence Index v4.1 component. AA displays this as a normalized percentage via (Elo-500)/2000; raw Elo field 'gdpval_v2' = 1186.79 in AA's underlying dataset for slug 'kimi-k2-7-code' normalizes to 34.3%, matching the 34% shown on the rendered GDPval-AA v2 bar chart (Kimi K2.7 Code ranked 16th of 28 compared models). Cross-confirmed against both the rendered chart and the embedded JSON payload. [SCALE FIX 2026-07-17: corrected from a normalized percentage (34%) to this taxonomy's actual raw 0-2000-point Elo scale, using the exact raw value (1186.79) already disclosed earlier in this same note (AA's underlying JSON field 'gdpval_v2') rather than the formula-derived approximation.]"
kimi-k3,1668,independent,https://artificialanalysis.ai/articles/kimi-k3-achieves-3-in-the-artificial-analysis-intelligence-index-comparable-to-opus-4-8-and-gpt-5-5,2026-07-17,"GDPval-AA v2, independently measured by Artificial Analysis (raw Elo, matching this taxonomy's 0-2000-point scale as used by e.g. Gemini 3.1 Pro=1317, MiniMax M2.7=1495). A competing 1687 figure from a single non-AA community blog was discarded as a likely transcription error during adversarial re-verification (AA's own article and two independent convergent secondary reproductions all state 1668). NOTE: this is the only non-self-reported result in this entry -- included specifically to avoid the ranking resting entirely on vendor-chosen benchmarks, per this corpus's documented 'independent cross-checks are sparse' concern (see audit-data.ts)."
mimo-v2-5,1145,independent,https://artificialanalysis.ai/evaluations/gdpval-aa,,"GDPval-AA v2 raw Elo (anchored to a human baseline of 1000), read directly off Artificial Analysis's dedicated GDPval-AA v2 leaderboard chart after adding 'MiMo-V2.5, Xiaomi' via the page's own model picker -- distinct from MiMo-V2.5-Pro's 1265 on the same chart. (AA's model-overview pages additionally show this as a normalized '32%' via their internal (Elo-500)/2000 transform, which is NOT the unit this corpus's gdpval-aa benchmark uses -- the corpus's existing gdpval-aa entries for other models are all raw Elo in the ~800-1700 range, so the raw 1145 value was used instead.)"
mimo-v2-5-pro,1581,self-reported,https://mimo.xiaomi.com/mimo-v2-5-pro/,,"GDPVal-AA (labeled 'Elo' on the page, but the taxonomy's own unit for this slug is pts on a 0-2000 scale, which matches this value) from the 'General Agent' category of the embedded fbCategories chart data on Xiaomi's official MiMo-V2.5-Pro product page; MiMo-V2.5-Pro scores 1581 vs Claude Opus 4.6 1606, Gemini 3.1 Pro 1317, GPT-5.4 1674, Kimi K2.6 1480, GLM 5.1 1535, DeepSeek V4 Pro 1554, and the prior-gen MiMo-V2-Pro 1426. [score corrected during round-5 full-corpus accuracy re-verify: 1266 -> 1581]"
minimax-m2-7,1495,self-reported,https://www.minimax.io/news/minimax-m27-en,2026-03-18,"GDPval-AA Elo score across 45 evaluated models, stated on MiniMax's official M2.7 launch post as the highest among open-weight models (behind only Opus 4.6/Sonnet 4.6/GPT-5.4). Corroborated verbatim by independent press (MarkTechPost, Artificial Analysis)."
muse-spark-1-1-xhigh,1376,independent,https://artificialanalysis.ai/articles/muse-spark-1-1-everything-you-need-to-know,,"GDPval-AA v2 Elo, Artificial Analysis's own independently-run measurement (article states '+232 Elo (1144 to 1376)' vs. the original April-2026 Muse Spark). Distinct from the 1381 already recorded for this model, which is Meta's self-reported figure relayed from a separate Scale AI leaderboard number -- two different measurements of the same benchmark from two different evaluators."
muse-spark-1-1-xhigh,1381,self-reported,https://ai.meta.com/static-resource/muse-spark-1-1-evaluation-report,2026-07-09,"GDPval-AA v2 Elo, sourced from the Artificial Analysis GDPval-AA Leaderboard per Meta's own report"
nemotron-3-super,700,independent,https://artificialanalysis.ai/models/nvidia-nemotron-3-super-120b-a12b,,"GDPval-AA v2, independently measured by Artificial Analysis as part of their Intelligence Index v4.1 — distinct from OpenAI's own GDPval and not previously tracked. Verified by manually aligning the model-name list against the score list on the AA model page (position 17 of 25, value 10%). [SCALE FIX 2026-07-17: corrected from a normalized percentage (10%) to this taxonomy's actual raw 0-2000-point Elo scale (matching the majority convention used by e.g. Gemini 3.1 Pro=1317, Claude Fable 5=1932). Converted via Artificial Analysis's own documented formula, normalized=(Elo-500)/2000, i.e. raw=10*20+500=700. This formula is independently cross-validated against Kimi K2.7 Code's directly-disclosed embedded-JSON raw Elo (1186.79 for a displayed 34%, matching the formula almost exactly).]"
openai-o3-mini-high,468,independent,https://artificialanalysis.ai/models/o3-mini-high,2026-07-15,"GDPval-AA v2, independently measured by Artificial Analysis on the 'o3-mini (high)' model page. Genuine floor result (0%, last place of 28 models on this eval) -- an older reasoning model with no dedicated real-world-agentic-work tuning. Not previously tracked here. [score corrected during round-6 completeness verify: proposed 0 -> 468] [score corrected during round-12 accuracy re-verify: 468 -> 0, per verifier: Loaded artificialanalysis.ai/models/o3-mini-high in a real browser (WebFetch's text extraction misses the JS-rendered benchmark bars). The GDPval-AA v2 bar chart on that exact page lists 'o3-mini (high)' in last place among 29 models with a score of ] [SCALE FIX 2026-07-17: corrected from a normalized percentage (0%) back to this taxonomy's actual raw 0-2000-point Elo scale. This model's own note already documents an earlier round-6 finding of raw=468 that a later round-12 adversarial re-verify wrongly 'corrected' back down to a percentage, not realizing this benchmark's dominant corpus convention is raw Elo, not a 0-100 normalized score. Restoring the original round-6 raw reading.]"
qwen3-14b-thinking,500,independent,https://artificialanalysis.ai/models/qwen3-14b-instruct-reasoning,2026-07-15,"GDPval-AA v2, independently measured by Artificial Analysis on the model's live 'Qwen3 14B (Reasoning)' page (part of Intelligence Index v4.1 breakdown). Qwen3-14B scored 0% on this real-world agentic-work eval -- tied at the bottom of the size class with Qwen3-30B-A3B-2507, NVIDIA Nemotron 3 Nano, Qwen3-32B and Magistral Small 1.2, versus Kimi K2.6 at 35% and Nemotron 3 Ultra at 33%. Genuinely new: this benchmark is not present in the file at all. [SCALE FIX 2026-07-17: corrected from a normalized percentage (0%) to this taxonomy's actual raw 0-2000-point Elo scale. Converted via raw=0*20+500=500, but flagged as a floor approximation: AA's UI appears to clip negative-normalized scores to a displayed '0%', so the true raw Elo may be somewhat below 500 (confirmed by 3 sibling entries in this same fix batch whose documented pre-correction raw values were verified below 500 despite also displaying '0%'). Left at 500 pending a more precise reading.]"
qwen3-5-397b-a17b,960,independent,https://artificialanalysis.ai/models/qwen3-5-397b-a17b,2026-07-15,"GDPval-AA v2 ('agentic real-world work tasks', normalized as (Elo-500)/2000), independently measured by Artificial Analysis on the model's live AA page as part of Intelligence Index v4.1 -- not currently tracked in the file (file only has self-reported osworld-verified for the agentic/visual-agent category). Qwen3.5 397B A17B scored 23%, well behind Claude Fable 5 (63%) and GPT-5.6 Sol (62%) but ahead of Ring-2.6-1T (21%) and DeepSeek V3.1 Terminus (19%). [SCALE FIX 2026-07-17: corrected from a normalized percentage (23%) to this taxonomy's actual raw 0-2000-point Elo scale (matching the majority convention used by e.g. Gemini 3.1 Pro=1317, Claude Fable 5=1932). Converted via Artificial Analysis's own documented formula, normalized=(Elo-500)/2000, i.e. raw=23*20+500=960. This formula is independently cross-validated against Kimi K2.7 Code's directly-disclosed embedded-JSON raw Elo (1186.79 for a displayed 34%, matching the formula almost exactly).]"
qwen3-6-plus,1135,independent,https://benchlm.ai/models/qwen3-6-plus,2026-07-14,"GDPval-AA v2 (Artificial Analysis Intelligence Index v4.1 component), normalized to the corpus's existing (Elo-500)/2000 convention (matches how the sibling Qwen3.7-Max record maps this same slug). benchlm.ai lists both the raw AA Elo-style score (1135) and a normalized figure (31.8%); the two are internally consistent -- (1135-500)/2000 = 31.75% -- which corroborates that this specific figure is drawn from a real AA feed rather than benchlm's padding (the corpus's own verificationNotes on this file flag benchlm.ai as unreliable for several made-up-sounding benchmark names, but GDPval-AA is a real, independently-checkable AA metric and the arithmetic lines up exactly). Artificial Analysis's own qwen3-6-plus page confirms GDPval-AA v2 is one of its 9 Intelligence Index components for this model but the page itself is JS-rendered and did not yield a readable per-benchmark score via direct fetch, so benchlm.ai is the only textually-readable source -- flagging this as moderate rather than high confidence. [score corrected during round-6 completeness verify: proposed 31.8 -> 1135]"
qwen3-7-max,1280,independent,https://artificialanalysis.ai/models/qwen3-7-max,2026-07-14,"GDPval-AA v2 ('agentic real-world work tasks', normalized as (Elo-500)/2000), independently measured by Artificial Analysis on their live Qwen3.7-Max model page -- not vendor self-reported. Qwen3.7-Max scored 39%, behind Claude Opus 4.8 (max) at 55% and DeepSeek V4 Pro (max) at 40%, but ahead of Kimi K2.6 (35%) and Nemotron 3 Ultra (33%). This is one of the 9 components of AA's own Intelligence Index (v4.1) for this model. [SCALE FIX 2026-07-17: corrected from a normalized percentage (39%) to this taxonomy's actual raw 0-2000-point Elo scale (matching the majority convention used by e.g. Gemini 3.1 Pro=1317, Claude Fable 5=1932). Converted via Artificial Analysis's own documented formula, normalized=(Elo-500)/2000, i.e. raw=39*20+500=1280. This formula is independently cross-validated against Kimi K2.7 Code's directly-disclosed embedded-JSON raw Elo (1186.79 for a displayed 34%, matching the formula almost exactly).]"
step-3-7-flash,1415.8,self-reported,https://static.stepfun.com/blog/step-3.7-flash/,2026-05-29,"Raw GDPval-AA points score (unit matches taxonomy's 'pts, range 0-2000') from the launch blog's benchmark table: 'GDPval-Stirrup 1415.8 (ii 45.8%)'. The normalized percentage form (45.8%) is what StepFun's GitHub README instead reports as 'GDPval-AA: 45.8' -- both numbers describe the same underlying evaluation, but 1415.8 is the correct value for this taxonomy slug's declared point-scale unit."
trinity-large-thinking,560,independent,https://artificialanalysis.ai/models/trinity-large-thinking,2026-07-14,"GDPval-AA v2 (Artificial Analysis's own real-world agentic-work-tasks eval, distinct taxonomy slug from plain 'gdpval') from AA's Intelligence Index v4.1 breakdown, position-verified as the last (lowest-scoring) entry in the 28-model GDPval-AA v2 ranking list ('Trinity Large Thinking' = 3%). Not previously tracked; the file's own note already flags that BFCLv4 and Tau2-Airline were deliberately omitted for lacking a taxonomy slug, so this fills a genuine gap rather than duplicating that omission. [score corrected during round-6 completeness verify: proposed 3 -> 560]"
