model_slug,score,source,source_url,evaluated_at,notes
bloom-7b1,41.13,independent,https://huggingface.co/datasets/open-llm-leaderboard/details_bigscience__bloom-7b1,2023-08-01,"acc_norm on ARC-Challenge (25-shot), from the raw lm-evaluation-harness run for bigscience/bloom-7b1 in the HF Open LLM Leaderboard v1 per-model details dataset (results_2023-08-01T14:42:42.953249.json, key harness|arc:challenge|25)."
bloomz-176b,55.4,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_bigscience__bloomz,2023-08-29,"25-shot acc_norm (harness|arc:challenge|25 = 0.55375), HF Open LLM Leaderboard v1 evaluation-run JSON for bigscience/bloomz (confirmed config_general.model_name = 'bigscience/bloomz', the 176B model), confirmed via direct fetch of the raw results JSON."
btlm-3b-8k,37.6,self-reported,https://arxiv.org/abs/2309.11568,,0-shot
cerebras-gpt-13b,36.7,self-reported,https://huggingface.co/cerebras/Cerebras-GPT-13B,,0-shot
claude-1,90,self-reported,https://www-cdn.anthropic.com/files/4zrzovbb/website/bd2a28d2535bfb0494cc8e2a3bf135d2e7523226.pdf,,"Same source/table: 'Claude 1.3' row, ARC-Challenge 5-shot = 90.0%. Same Claude-1.3-checkpoint caveat applies."
claude-2,91,self-reported,https://www-cdn.anthropic.com/5c49cc247484cecf107c699baf29250302e5da70/ModelCardClaudev2_with_appendix_v1.pdf,2023-07-11,"5-shot, same Section 4.3 table (Claude 2 column)."
claude-3-haiku,89.2,self-reported,https://www-cdn.anthropic.com/de8ba9b01c9ab7cbabf5c33b80b7bbc618857627/Model_Card_Claude_3.pdf,2024-03-13,25-shot
claude-3-opus,96.4,self-reported,https://www-cdn.anthropic.com/de8ba9b01c9ab7cbabf5c33b80b7bbc618857627/Model_Card_Claude_3.pdf,2024-03-04,25-shot
claude-3-sonnet,93.2,self-reported,https://www-cdn.anthropic.com/de8ba9b01c9ab7cbabf5c33b80b7bbc618857627/Model_Card_Claude_3.pdf,2024-03-04,25-shot
code-llama-34b-python,50.43,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_codellama__CodeLlama-34b-Python-hf,2024-02-19,"25-shot acc_norm (harness|arc:challenge|25: acc_norm=0.50427), HF Open LLM Leaderboard v1 (old) independent eval run of codellama/CodeLlama-34b-Python-hf -- fetched the raw results JSON directly. Not previously tracked (file only had HumanEval/MBPP from Meta's own paper)."
comma-v0-1-2t,45.8,self-reported,https://huggingface.co/common-pile/comma-v0.1-2t,,
command-r,65.53,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_CohereForAI__c4ai-command-r-v01/resolve/main/results_2024-03-22T04-17-37.786335.json,,"Open LLM Leaderboard v1, harness|arc:challenge|25 (25-shot), acc_norm."
dbrx,68.9,self-reported,https://www.databricks.com/blog/introducing-dbrx-new-state-art-open-llm,,"25-shot, DBRX Instruct, from the official Databricks launch blog's open-model comparison table"
decilm-7b,59.39,self-reported,https://huggingface.co/Deci/DeciLM-7B,,
deepseek-coder-v2-236b,92.8,self-reported,https://github.com/deepseek-ai/DeepSeek-Coder-V2,2024-06-17,
deepseek-llm-67b,64.1,self-reported,https://ar5iv.labs.arxiv.org/html/2401.02954,,"DeepSeek LLM 67B Chat, paper Table 6"
deepseekmoe-16b,49.8,self-reported,https://ar5iv.labs.arxiv.org/html/2401.06066,2024-01-11,"Table 3, DeepSeekMoE 16B column, 0-shot accuracy."
falcon-2-11b,59.73,independent,https://huggingface.co/blog/falcon2-11b,2024-05-13,25-shot
falcon-40b,61.86,independent,https://huggingface.co/blog/falcon2-11b,2024-05-24,"25-shot, same comparison table"
falcon-7b,44.5,self-reported,https://arxiv.org/abs/2311.16867,,"From Table 21 of the Falcon tech report (outlining choices in the prompt, per their Section 6.1 methodology)."
falcon-h1-34b,61.01,self-reported,https://huggingface.co/tiiuae/Falcon-H1-34B-Instruct,,
falcon-mamba-7b,62.03,independent,https://huggingface.co/blog/falconmamba,2024-08-12,
falcon3-10b,66.2,self-reported,https://huggingface.co/tiiuae/Falcon3-10B-Instruct,,"25-shot, internal pipeline table."
falcon3-7b,62.6,self-reported,https://huggingface.co/tiiuae/Falcon3-7B-Instruct,,25-shot
galactica-120b,67.9,self-reported,https://ar5iv.labs.arxiv.org/html/2211.09085,2022-11-01,"0-shot, in-domain, Table 10 'Question Answering Results'. Table caption confirms this column is for the 120B model (footnote only redirects Abstract Algebra and Medical Genetics rows to 30B)."
gemma-2-27b,71.4,self-reported,https://ai.google.dev/gemma/docs/core/model_card_2,2024-06-01,25-shot
gemma-2-9b,68.4,self-reported,https://ai.google.dev/gemma/docs/core/model_card_2,2024-06-01,25-shot
gemma-2b,42.1,self-reported,https://huggingface.co/google/gemma-2b,,
gemma-7b,53.2,self-reported,https://arxiv.org/html/2403.08295v4,,
gpt-3-175b,51.5,self-reported,https://arxiv.org/abs/2005.14165,,Few-shot (Table 3.6)
gpt-3-5-turbo,85.2,self-reported,https://arxiv.org/abs/2303.08774,,
gpt-4,96.3,self-reported,https://arxiv.org/abs/2303.08774,,
gpt-4o,96.7,independent,https://arxiv.org/abs/2407.21783,2024-07-23,"0-shot. From the same Meta Llama-3 paper comparison table (Table 2), verified directly against the PDF."
gpt-4o-mini,93.3,independent,https://arxiv.org/abs/2409.12183,2024-09-18,"Same paper/table as the BBH row above (Sprague et al. 2025, Appendix Table 7): GPT-4o Mini scores 93.3% zero-shot CoT accuracy on ARC-Challenge (82.6% without CoT)."
gpt-j-6b,34,self-reported,https://arxiv.org/abs/2204.06745,2022-04-14,"Zero-shot, Table 2 of the GPT-NeoX-20B paper (acc=0.340)."
gpt-neo-2-7b,33.36,independent,https://huggingface.co/datasets/open-llm-leaderboard/details_EleutherAI__gpt-neo-2.7B,2023-07-19,"25-shot acc_norm from HF Open LLM Leaderboard v1 (results_2023-07-19T17:18:37 run, EleutherAI LM Eval Harness). Independent re-run distinct from the self-reported HF model-card table; arc-challenge was not previously tracked for this model."
gpt-neox-20b,38,self-reported,https://arxiv.org/abs/2204.06745,2022-04-14,"Zero-shot, Table 2 of the GPT-NeoX-20B paper (acc=0.380)."
granite-3-0-2b-instruct,54.35,self-reported,https://huggingface.co/ibm-granite/granite-3.0-2b-instruct,,"ARC-C, pass@1"
granite-3-0-8b-instruct,64.16,self-reported,https://huggingface.co/ibm-granite/granite-3.0-8b-instruct,,"ARC-C, 25-shot. Confirmed in HF model-index YAML and technical report Table 10."
granite-3-1-8b-instruct,62.62,independent,https://huggingface.co/ibm-granite/granite-3.1-8b-instruct,,HF Open LLM Leaderboard V1
guanaco-33b,62.5,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_timdettmers__guanaco-33b-merged,2023-07-20,ARC-Challenge 25-shot acc_norm (0.625) from the HF Open LLM Leaderboard (old) details dataset for timdettmers/guanaco-33b-merged — the official full-weights merge of the same LoRA adapter by the original authors.
guanaco-65b,65.44,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_TheBloke__guanaco-65B-HF,2023-07-25,"ARC-Challenge 25-shot acc_norm from the HF Open LLM Leaderboard (old) details dataset for TheBloke/guanaco-65B-HF, a full-weights merge of the same timdettmers/guanaco-65b QLoRA adapter (identical model weights, different packaging format). Verified via raw results_2023-07-25T19:41:45.375855.json (arc_challenge acc_norm 0.6544)."
h2o-danube-1-8b,39.25,self-reported,https://huggingface.co/h2oai/h2o-danube-1.8b-chat,,
h2o-danube3-4b,58.96,independent,https://huggingface.co/h2oai/h2o-danube3-4b-chat,,Open LLM Leaderboard v1
hermes-3-405b,69.45,self-reported,https://arxiv.org/pdf/2408.11857,,0-shot
hunyuan-large-a52b,95,self-reported,https://huggingface.co/tencent/Tencent-Hunyuan-Large,,"ARC-C, pretrain/base model table."
inflection-1,94.2,self-reported,https://inflection.ai/inflection-2-5,2024-03-07,"ARC-Challenge, 25-shot, Inflection-1 column of a comparison table (Inflection-2.5 vs Inflection-1 vs GPT-4) on Inflection AI's official Inflection-2.5 launch page. The table is rendered as a vector-outlined SVG image (framerusercontent.com/images/7EntAgSnt8VPh6RRcGzH7kbVRk.svg) with no extractable text layer, so it does not surface via curl/grep or HTML-to-text fetch tools -- confirmed here by directly rendering the SVG asset in a browser and reading the table (HellaSwag 10-shot: Inflection-2.5=90.2/Inflection-1=85.8/GPT-4=95.3; ARC-C 25-shot: Inflection-2.5=94.6/Inflection-1=94.2/GPT-4=96.3, which matches GPT-4's well-known 96.3 ARC-Challenge-25-shot figure from OpenAI's own technical report, corroborating the chart's reliability). A separate, much lower ARC-Challenge(1-shot)=67.0 figure for Inflection-1 also appears on Inflection-2's own launch page (Table 2); the 25-shot figure is used here as it matches the shot-count convention already used for this corpus's other legacy-era ARC-Challenge entries (e.g. GPT-3.5 Turbo, sourced from the GPT-4 technical report's standard 25-shot column)."
inflection-2,70.7,self-reported,https://inflection.ai/inflection-2,2023-11-22,"ARC-Challenge, 1-shot, Inflection-2 column of Table 2 on Inflection AI's official Inflection-2 launch page. Same SVG table as the piqa entry (framerusercontent.com/images/WcZyvwpmgQWfv7sUpfkL0mY3N8.svg), confirmed by direct browser rendering. Note this is a 1-shot setting (much lower than the 25-shot ARC-Challenge convention used for the Inflection-1/Inflection-2.5 entries elsewhere in this batch) -- no 25-shot ARC-Challenge figure for Inflection-2 itself was found on any Inflection AI page."
inflection-2-5,94.6,self-reported,https://inflection.ai/inflection-2-5,2024-03-07,"ARC-Challenge, 25-shot, Inflection-2.5 column of the same HellaSwag/ARC-C table (framerusercontent.com/images/7EntAgSnt8VPh6RRcGzH7kbVRk.svg) on Inflection AI's official Inflection-2.5 launch page (full row: Inflection-2.5=94.6, Inflection-1=94.2, GPT-4=96.3[matches GPT-4's well-known ARC-Challenge-25-shot figure, corroborating reliability]); confirmed by direct browser rendering of the SVG asset."
jais-13b,35.8,self-reported,https://huggingface.co/inceptionai/jais-13b,,"Arabic-translated ARC-Challenge (ARC-C), listed in the official HF model card's Arabic evaluation table alongside the already-recorded MMLU/HellaSwag/TruthfulQA rows."
jais-70b,54.9,self-reported,https://huggingface.co/inceptionai/jais-adapted-70b,,"English eval, jais-adapted-70b-chat"
koala-13b,52.99,independent,https://huggingface.co/datasets/open-llm-leaderboard/details_TheBloke__koala-13B-HF/resolve/main/results_2023-07-19T18%3A49%3A04.838102.json,2023-07-19,"HuggingFace Open LLM Leaderboard v1 archive, TheBloke/koala-13B-HF (a merged/mergeable HF conversion of the same BAIR Koala 13B diff weights tracked in this corpus entry). ARC-Challenge 25-shot acc_norm = 0.5298634812286689. Verified via the raw results JSON, not a scraped summary."
krutrim-2-12b,60,self-reported,https://huggingface.co/krutrim-ai-labs/Krutrim-2-instruct,,"ARC_Challenge, 0-shot accuracy"
lg-exaone-3-0-7-8b-instruct,63.7,self-reported,https://arxiv.org/abs/2408.03541,2024-08-01,ARC-C
lg-exaone-3-5-32b-instruct,91.7,self-reported,https://arxiv.org/abs/2412.04862,2024-12-01,ARC-C
llama-13b,52.7,self-reported,https://ar5iv.labs.arxiv.org/html/2302.13971,2023-02-01,"0-shot, Table 3"
llama-2-13b,49.4,self-reported,https://ar5iv.labs.arxiv.org/html/2307.09288,2023-07-18,"0-shot, Table 20 'Performance on standard benchmarks' (ARC-c column) of the official Llama 2 paper."
llama-2-13b-chat,51.37,independent,https://huggingface.co/datasets/open-llm-leaderboard/meta-llama__Llama-2-13b-chat-hf-details,2024-06-16,acc_norm from HF Open LLM Leaderboard v2's independent eval run of meta-llama/Llama-2-13b-chat-hf (fetched the raw results JSON directly)
llama-2-70b,57.4,self-reported,https://arxiv.org/abs/2307.09288,2023-07-18,"0-shot, Table 20 (ARC-c column)."
llama-2-70b-chat,64.6,independent,https://github.com/dsdanielpark/Open-LLM-Leaderboard-Report/blob/main/assets/20230904/20230904.csv,2023-09-04,"ARC-Challenge, 25-shot, meta-llama/Llama-2-70b-chat-hf. From a snapshot mirror of the HuggingFace Open LLM Leaderboard v1 (2023-09-04 run). Cross-corroborated independently at llm-explorer.com/model/meta-llama%2FLlama-2-70b-chat-hf (ARC 64.59, rounds to 64.6)."
llama-2-7b,45.9,self-reported,https://arxiv.org/abs/2307.09288,2023-07-18,"0-shot, Table 20 (ARC-c column)."
llama-2-7b-chat,52.9,independent,https://github.com/dsdanielpark/Open-LLM-Leaderboard-Report/blob/main/assets/20230904/20230904.csv,2023-09-04,"ARC-Challenge, 25-shot, meta-llama/Llama-2-7b-chat-hf. HuggingFace Open LLM Leaderboard v1 (2023-09-04 run). Cross-corroborated at llm-explorer.com/model/meta-llama%2FLlama-2-7b-chat-hf (ARC 52.9)."
llama-3-1-405b,96.9,self-reported,https://huggingface.co/meta-llama/Meta-Llama-3.1-405B-Instruct,2024-07-23,"0-shot acc, Instruction-tuned 405B row of the official HF model card's 'Instruction tuned models' benchmark table (directly re-fetched and confirmed verbatim: 'ARC-C | 0 | acc | ... | 96.9')."
llama-3-1-70b,94.8,self-reported,https://github.com/meta-llama/llama-models/blob/main/models/llama3_1/MODEL_CARD.md,2024-07-01,"Instruct, 0-shot acc, from official Llama 3.1 model card benchmark table"
llama-3-1-8b,83.4,self-reported,https://github.com/meta-llama/llama-models/blob/main/models/llama3_1/MODEL_CARD.md,2024-07-01,"Instruct, 0-shot acc, from official Llama 3.1 model card benchmark table"
llama-3-1-minitron-4b,55.6,self-reported,https://developer.nvidia.com/blog/how-to-prune-and-distill-llama-3-1-8b-to-an-nvidia-llama-3-1-minitron-4b-model/,2024-08-14,25-shot
llama-3-2-1b,59.4,self-reported,https://huggingface.co/meta-llama/Llama-3.2-1B,2024-09-01,"Instruct, BF16"
llama-3-2-3b,78.6,self-reported,https://huggingface.co/meta-llama/Llama-3.2-3B,2024-09-01,"Instruct, BF16"
llama-3-70b,93,self-reported,https://huggingface.co/meta-llama/Meta-Llama-3-70B-Instruct,,"ARC-Challenge, 25-shot, pretrained/base checkpoint."
llama-3-8b,78.6,self-reported,https://huggingface.co/meta-llama/Meta-Llama-3-8B,2024-04-01,"ARC-Challenge, 25-shot, pretrained/base checkpoint."
llama-33b,57.8,self-reported,https://ar5iv.labs.arxiv.org/html/2302.13971,2023-02-01,"0-shot, Table 3"
llama-65b,56,self-reported,https://ar5iv.labs.arxiv.org/html/2302.13971,2023-02-01,"0-shot, Common Sense Reasoning table (consistent with the 57.8/52.7 values already recorded for sibling LLaMA-33B/13B checkpoints from the same table)"
llama-7b,47.6,self-reported,https://ar5iv.labs.arxiv.org/html/2302.13971,2023-02-01,"0-shot, Common Sense Reasoning table (consistent with the 52.7/57.8 values already recorded for sibling LLaMA-13B/33B checkpoints from the same table)"
luminous-supreme-70b,44.2,self-reported,https://aleph-alpha.com/en/blog/luminous-performance-benchmarks/,2023-02-20,"Core 16-task suite (0-shot), Aleph Alpha's own official benchmark blog comparing luminous-supreme (70B, their 'current best model') against davinci/BLOOM/OPT."
minicpm-2b,68,self-reported,https://github.com/OpenBMB/MiniCPM/blob/main/README-en.md,2024-02-01,MiniCPM GitHub README benchmark table (ARC-c)
ministral-3b,64.2,self-reported,https://huggingface.co/mistralai/Ministral-8B-Instruct-2410,2024-10-16,Listed as 'Arc-c' in the base model comparison table
ministral-8b,71.9,self-reported,https://huggingface.co/mistralai/Ministral-8B-Instruct-2410,2024-10-16,Listed as 'Arc-c' in the base model comparison table
mistral-7b,55.5,self-reported,https://arxiv.org/abs/2310.06825,,
mistral-large,94,self-reported,https://mistral.ai/news/mistral-large/,2024-02-26,Table reports both 'Arc C (5-shot)'=94.2% and 'Arc C (25-shot)'=94.0%; the 25-shot figure was used as it matches the more common standard ARC-Challenge eval convention.
mixtral-8x7b,59.7,self-reported,https://ar5iv.labs.arxiv.org/html/2401.04088,2024-01-01,
molmo-2-8b,89.6,self-reported,https://arxiv.org/abs/2601.10611,,"ARC-Challenge; Molmo2 Technical Report Table 19, Molmo2-8B row."
mpt-30b,56,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_mosaicml__mpt-30b,2023-12-04,"25-shot acc_norm (harness|arc:challenge|25 = 0.5597), HF Open LLM Leaderboard v1 evaluation-run JSON for mosaicml/mpt-30b, confirmed via direct curl+grep of the raw results JSON"
mpt-30b-instruct,58.4,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_mosaicml__mpt-30b-instruct,2023-07-20,"acc_norm, 25-shot (harness|arc:challenge|25) from the HF Open LLM Leaderboard v1's own evaluation-run results JSON (run 2023-07-20T13:11:24.937399), independently fetched and recomputed from the raw results_2023-07-20T13-11-24.937399.json file for mosaicml/mpt-30b-instruct. Same convention (acc_norm) as the sibling base-model entry mpt-30b.json uses for its own arc-challenge=56 result, verified against that model's raw JSON too."
mpt-7b,47.7,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_mosaicml__mpt-7b,2023-10-03,"25-shot acc_norm (harness|arc:challenge|25 = 0.47696), HF Open LLM Leaderboard v1 evaluation-run JSON for mosaicml/mpt-7b, confirmed via direct fetch of the raw results JSON (results_2023-10-03T22-10-31.153532.json)."
mpt-7b-instruct,50.3,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_mosaicml__mpt-7b-instruct,2023-07-20,"25-shot acc_norm (harness|arc:challenge|25 = 0.50341), HF Open LLM Leaderboard v1 evaluation-run JSON for mosaicml/mpt-7b-instruct, confirmed via direct fetch of the raw results JSON (results_2023-07-20T10:01:10.556120.json)."
mpt-7b-storywriter-65k,45.65,independent,"https://llm-explorer.com/model/mosaicml%2Fmpt-7b-storywriter,3K1W2oPDYiKvsDChVgLTo3",,"Open LLM Leaderboard-style ARC-Challenge 25-shot score for the StoryWriter fine-tune specifically, relayed via the LLM Explorer aggregator. No official model card/paper score exists for this fiction fine-tune; verified this figure differs from base MPT-7B's ARC score (59.6) on the same aggregator, so it is not a copy-paste artifact."
nemotron-4-15b,55.5,self-reported,https://arxiv.org/abs/2402.16819,,"Table 3, zero-shot."
nemotron-4-340b,94.28,self-reported,https://huggingface.co/nvidia/Nemotron-4-340B-Base,2024-06-14,
nemotron-h-56b,94.97,self-reported,https://huggingface.co/nvidia/Nemotron-H-56B-Base-8K,,25-shot
nous-hermes-2-mixtral-8x7b-dpo,64.25,self-reported,https://huggingface.co/NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,,"acc_norm, part of GPT4All suite"
olmo-2-13b,83.5,self-reported,https://arxiv.org/abs/2501.00656,2025-01-02,"ARC-Challenge; OLMo 2 Technical Report ('2 OLMo 2 Furious') Table 6, base OLMo-2-13B (non-instruct) row - a cleanly labeled table with unambiguous column headers (Avg, FLOPs, MMLU, ARC-C, HSwag, WinoG, NQ, DROP, AGIEval, GSM8K, MMLUPro, TriviaQA)."
olmo-2-7b,79.8,self-reported,https://huggingface.co/allenai/OLMo-2-1124-7B,,
olmo-7b,48.5,self-reported,https://huggingface.co/allenai/OLMo-7B,,
olmoe-1b-7b-0924,62.1,self-reported,https://huggingface.co/allenai/OLMoE-1B-7B-0924,,
openhermes-2-5-mistral-7b,60.07,self-reported,https://huggingface.co/teknium/OpenHermes-2.5-Mistral-7B,2023-11-03,"acc_norm, part of GPT4All suite on the official HF model card."
openllama-7b,38,self-reported,https://github.com/openlm-research/open_llama,,"arc_challenge/acc_norm via lm-evaluation-harness, OpenLLaMA 7B (v1)"
opt-175b,43.94,independent,https://ar5iv.labs.arxiv.org/html/2210.17323,2022-10-01,"FP16 baseline, GPTQ paper"
opt-66b,40.02,independent,https://ar5iv.labs.arxiv.org/html/2210.17323,2022-10-01,"FP16 baseline, GPTQ paper"
opt-iml-30b,45.5,self-reported,https://ar5iv.labs.arxiv.org/html/2212.12017,2022-12-22,"0-shot accuracy on ARC-Challenge for OPT-IML 30B, Table 9 of the OPT-IML paper. Row 'OPT-IML 30B', ARC(c) column = 45.5/46.7 (0-shot/32-shot)."
orca-2-13b,83.36,self-reported,https://ar5iv.labs.arxiv.org/html/2311.11045,2023-11-18,"Zero-shot, Table 2 of the Orca 2 technical report, Orca-2-13B row (default/empty system message)."
palm-2,95.1,self-reported,https://arxiv.org/abs/2305.10403,2023-05-17,"Instruction-tuned PaLM 2 (L), 4-shot ARC-Challenge, from Table 5."
palm-540b,53,self-reported,https://arxiv.org/abs/2204.02311,2022-04-05,"PaLM 540B, 0-shot ARC-Challenge, from Table 4."
pharia-1-llm-7b-control,54.6,self-reported,https://huggingface.co/Aleph-Alpha/Pharia-1-LLM-7B-control,2024-08-26,"25-shot, acc_norm = 0.546 on the HF model card's 'General Knowledge Benchmarks' table."
phi-1-5-1-3b,44.4,self-reported,https://ar5iv.labs.arxiv.org/html/2309.05463,,zero-shot accuracy
phi-2-2-7b,75.9,self-reported,https://arxiv.org/pdf/2404.14219,,
phi-3-5-mini-3-8b,84.6,self-reported,https://huggingface.co/microsoft/Phi-3.5-mini-instruct,,10-shot; official HF model card benchmark table.
phi-3-5-moe-16x3-8b-6-6b-active,91,self-reported,https://huggingface.co/microsoft/Phi-3.5-MoE-instruct,,"ARC Challenge, from official comparison table"
phi-3-medium-14b,91.6,self-reported,https://huggingface.co/microsoft/Phi-3-medium-4k-instruct,,10-shot
phi-3-mini-3-8b,86.3,self-reported,https://huggingface.co/microsoft/Phi-3-mini-4k-instruct,,10-shot
phi-3-small-7b,90.7,self-reported,https://huggingface.co/microsoft/Phi-3-small-8k-instruct,,10-shot
phi-4-mini-3-8b,83.7,self-reported,https://arxiv.org/abs/2503.01743,,"Table 7, 'Arc-C' (10-shot)."
phi-4-mini-instruct,83.7,self-reported,https://arxiv.org/abs/2503.01743,,"Table 7, Arc-C (10-shot)."
poro-34b,53.16,self-reported,https://arxiv.org/abs/2404.01856,,English
pythia-1-4b,26,self-reported,https://github.com/EleutherAI/pythia/blob/main/evals/pythia-v1/pythia-1.4b/zero-shot/1.4b_step143000.json,2023-04-03,"Zero-shot, final checkpoint (step143000) — arc_challenge acc=0.2602."
pythia-12b,31.8,self-reported,https://github.com/EleutherAI/pythia/blob/main/evals/pythia-v1/pythia-12b/zero-shot/12b_step143000.json,2023-04-03,"Zero-shot, final checkpoint (step143000) — arc_challenge acc=0.3183."
pythia-6-9b,31.3,self-reported,https://arxiv.org/abs/2304.01373,,"Zero-shot ARC-Challenge accuracy for the fully-trained, non-deduplicated pythia-6.9b, Table 7: 0.313±0.014."
qwen-14b,84.4,self-reported,https://arxiv.org/abs/2309.16609,2023-09-25,"Qwen Technical Report, Table 15, ARC-c column, zero-shot. Confirmed via direct read of the PDF (page 38). Distinct from the model's existing gpqa/mmlu entries -- this is a new benchmark slug for this model."
qwen1-5-110b,69.6,self-reported,https://qwenlm.github.io/blog/qwen1.5-110b/,2024-04-25,Base model
qwen1-5-moe-a2-7b,44.03,independent,https://arxiv.org/abs/2602.11184,2026-02-24,"FP16 baseline row, Table 10 (Appendix A.7) of KBVQ-MoE (ICLR 2026). Same eval run as the other arc-easy/hellaswag/lambada/piqa/winogrande entries added alongside this one."
qwen2-5-14b,67.3,self-reported,https://qwenlm.github.io/blog/qwen2.5-llm/,2024-09-19,"Base model, 25-shot (ARC-C)."
qwen2-5-32b,70.4,self-reported,https://qwenlm.github.io/blog/qwen2.5-llm/,2024-09-19,"Base model, 25-shot (ARC-C)."
qwen2-5-72b,72.4,self-reported,https://qwenlm.github.io/blog/qwen2.5-llm/,2024-09-19,"ARC-C, base model"
qwen2-5-7b,63.7,self-reported,https://qwenlm.github.io/blog/qwen2.5-llm/,2024-09-19,"ARC-C, base model"
qwen2-57b-a14b,64.1,self-reported,https://qwenlm.github.io/blog/qwen2/,2024-06-07,"Base model, ARC-C 25-shot"
qwen2-72b,68.9,self-reported,https://qwenlm.github.io/blog/qwen2/,2024-06-07,"Base model, ARC-C 25-shot"
qwen2-7b,60.6,self-reported,https://qwenlm.github.io/blog/qwen2/,2024-06-07,"Base model, ARC-C 25-shot"
redpajama-incite-7b-base,39.25,self-reported,https://arxiv.org/abs/2411.12372,,"LM-eval-harness acc_norm, Table 9 ('LM eval harness results for RedPajama-INCITE-Base-7B-v1 and instruction tuned model') of the official RedPajama technical paper (Together AI et al., NeurIPS 2024 D&B track)."
redpajama-incite-7b-chat,42.06,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/results/blob/main/togethercomputer/RedPajama-INCITE-7B-Chat/results_2023-07-19T17-30-52.522444.json,2023-07-19,"Hugging Face Open LLM Leaderboard (v1) lm-eval-harness run for togethercomputer/RedPajama-INCITE-7B-Chat: harness|arc:challenge|25 acc_norm = 0.42065 (42.06%). Exact-model result, not a sibling checkpoint."
redpajama-incite-7b-instruct,40.78,self-reported,https://arxiv.org/abs/2411.12372,,"LM-eval-harness acc_norm, Table 9 of the official RedPajama technical paper (Together AI et al., NeurIPS 2024 D&B track)."
redpajama-incite-base-3b-v1,40.19,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/results/blob/main/togethercomputer/RedPajama-INCITE-Base-3B-v1/results_2023-07-19T15-11-56.441864.json,2023-07-19,"ARC-Challenge 25-shot acc_norm from the Hugging Face Open LLM Leaderboard v1 archive (harness|arc:challenge|25 key), independently run by the HF team rather than Together AI. Not previously tracked for this specific 3B model (only the 7B sibling has an arc-challenge result, sourced from the RedPajama paper). Cross-checked against llm-explorer.com's mirrored value of 40.19. [score corrected during round-6 completeness verify: proposed 40.2 -> 40.19]"
sarvam-1-2b,58.5,self-reported,https://huggingface.co/sarvamai/sarvam-1,2024-10-24,zero-shot
skywork-13b,50.2,self-reported,https://arxiv.org/pdf/2310.19341,2023-10-30,"From Table 11 of the Skywork-13B technical report (arXiv:2310.19341), column 'ARC-C'. Distinct from the pre-existing corpus rows (C-Eval/CMMLU/MMLU/GSM8K), which come from Table 5 of the same paper."
