model_slug,score,source,source_url,evaluated_at,notes
nous-hermes-2-mixtral-8x7b-dpo,86.36,self-reported,https://huggingface.co/NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,2024-01-15,"acc_norm, part of GPT4All suite on the official HF model card (same table already used for arc-challenge/hellaswag/winogrande in the corpus)."
olmo-7b,65.4,self-reported,https://huggingface.co/allenai/OLMo-7B,,arc_easy row in the OLMo 7B vs. peer models table
olmoe-1b-7b-0924,84.2,self-reported,https://huggingface.co/allenai/OLMoE-1B-7B-0924,,ARC-Easy score from the same 'Evaluation Snapshot' table on the official HF model card that already sources the model's other 4 benchmark rows (verified by fetching README.md directly).
openhermes-2-5-mistral-7b,81.65,self-reported,https://huggingface.co/teknium/OpenHermes-2.5-Mistral-7B,2023-11-03,"acc_norm, part of GPT4All suite on the official HF model card."
openllama-7b,68,self-reported,https://github.com/openlm-research/open_llama,,"arc_easy/acc_norm via lm-evaluation-harness, OpenLLaMA 7B (v1)"
opt-175b,71.04,independent,https://ar5iv.labs.arxiv.org/html/2210.17323,2022-10-01,"FP16 baseline (zero-shot) for OPT-175B, Table 17 'OPT accuracy on ARC-easy' in the GPTQ paper (arXiv 2210.17323) — verified byte-for-byte in the raw table HTML (row 'full', 16 bits, 175B column = 71.04). Same source paper already used for the model's other 4 existing scores (LAMBADA/PIQA/ARC-Challenge/StoryCloze); this is the one remaining task from that same 5-task table that was missing from the corpus."
opt-66b,67.26,independent,https://ar5iv.labs.arxiv.org/html/2210.17323,2022-10-01,"FP16 baseline (zero-shot) for OPT-66B, Table 17 'OPT accuracy on ARC-easy' in the GPTQ paper (arXiv 2210.17323) — verified byte-for-byte in the raw table HTML (row 'full', 16 bits, 66B column = 67.26). Same source paper already used for the model's other 4 existing scores."
opt-iml-30b,64.9,self-reported,https://ar5iv.labs.arxiv.org/html/2212.12017,2022-12-22,"0-shot accuracy on ARC-Easy for OPT-IML 30B, Table 9 of the OPT-IML paper. Row 'OPT-IML 30B', ARC(e) column = 64.9/72.1 (0-shot/32-shot)."
orca-2-13b,92.85,self-reported,https://ar5iv.labs.arxiv.org/html/2311.11045,2023-11-18,"Zero-shot, Table 2 of the Orca 2 technical report (arXiv 2311.11045), Orca-2-13B row (default/empty system message)."
palm-540b,76.6,self-reported,https://arxiv.org/abs/2204.02311,2022-04-05,"PaLM 540B, 0-shot ARC-Easy, from Table 4."
phi-1-5-1-3b,75.6,self-reported,https://ar5iv.labs.arxiv.org/html/2309.05463,2023-09-11,"Zero-shot accuracy, Table 2 (Common Sense Reasoning Benchmarks) of the phi-1.5 technical report."
phi-2-2-7b,88.5,self-reported,https://arxiv.org/pdf/2404.14219,,10-shot; same comparison table.
phi-3-medium-14b,97.7,self-reported,https://huggingface.co/microsoft/Phi-3-medium-4k-instruct,,10-shot
phi-3-small-7b,97,self-reported,https://huggingface.co/microsoft/Phi-3-small-8k-instruct,,10-shot
pythia-1-4b,60.6,self-reported,https://github.com/EleutherAI/pythia/blob/main/evals/pythia-v1/pythia-1.4b/zero-shot/1.4b_step143000.json,2023-04-03,"Zero-shot, final checkpoint (step143000) — arc_easy acc=0.6065."
pythia-12b,70.2,self-reported,https://github.com/EleutherAI/pythia/blob/main/evals/pythia-v1/pythia-12b/zero-shot/12b_step143000.json,2023-04-03,"zero-shot, LM Eval Harness, final checkpoint (step143000) — raw eval JSON acc=0.7024"
pythia-6-9b,67.3,self-reported,https://arxiv.org/abs/2304.01373,,"Zero-shot ARC-Easy accuracy for the fully-trained, non-deduplicated pythia-6.9b, Table 7: 0.673±0.010."
qwen-14b,90.3,self-reported,https://arxiv.org/abs/2309.16609,2023-09-25,"Qwen Technical Report, Table 15, ARC-e column, zero-shot. Confirmed via direct read of the PDF (page 38)."
qwen1-5-moe-a2-7b,69.53,independent,https://arxiv.org/abs/2602.11184,2026-02-24,"FP16 baseline row, Table 10 (Appendix A.7) of KBVQ-MoE (ICLR 2026, Xu/Zhao/Hu/Chen/Yang, Houmo AI + NTU) -- a third-party MoE-quantization paper using the LM-Evaluation-Harness toolkit on the base model. Verified via direct PDF read of arXiv:2602.11184. Independent of Alibaba's own launch-blog figures already cited for mmlu/gsm8k/humaneval."
redpajama-incite-7b-base,69.23,self-reported,https://arxiv.org/abs/2411.12372,,"LM-eval-harness acc, Table 9 of the RedPajama technical paper."
redpajama-incite-7b-instruct,71.59,self-reported,https://arxiv.org/abs/2411.12372,,"LM-eval-harness acc, Table 9."
skywork-13b,78.5,self-reported,https://arxiv.org/pdf/2310.19341,2023-10-30,"From Table 11 of the Skywork-13B technical report (arXiv:2310.19341), column 'ARC-E'."
