model_slug,score,source,source_url,evaluated_at,notes
qwen3-235b-a22b-non-thinking,79.8,self-reported,https://arxiv.org/pdf/2505.09388,,"MMMLU 14 languages, Table 12, Qwen3-235B-A22B (Non-thinking) column"
qwen3-235b-a22b-thinking,84.3,self-reported,https://arxiv.org/pdf/2505.09388,2025-05-15,"MMMLU across 14 languages, Thinking mode, Table 11"
qwen3-30b-a3b-non-thinking,73.8,self-reported,https://arxiv.org/abs/2505.09388,2025-05-15,"MMMLU across 14 languages, non-thinking mode, Table 16"
qwen3-30b-a3b-thinking,78.4,self-reported,https://arxiv.org/abs/2505.09388,2025-05-15,"MMMLU across 14 languages, thinking mode, Table 15"
qwen3-32b-non-thinking,76.5,self-reported,https://arxiv.org/abs/2505.09388,2025-05-15,"MMMLU across 14 languages, non-thinking mode, Table 14"
qwen3-32b-thinking,80.6,self-reported,https://arxiv.org/abs/2505.09388,2025-05-15,"Reported as 'MMMLU 14 languages' in Table 13, Multilingual Tasks section, Qwen3-32B (Thinking) column."
qwen3-5-122b-a10b,86.7,self-reported,https://huggingface.co/Qwen/Qwen3.5-122B-A10B,,Multilingualism category.
qwen3-5-397b-a17b,88.5,self-reported,https://huggingface.co/Qwen/Qwen3.5-397B-A17B,,"Language benchmark table, Multilingualism section."
qwen3-6-plus,89.5,self-reported,https://qwen.ai/blog?id=qwen3.6,2026-04-02,"Multilingualism table, MMMLU row."
qwen3-7-max,90.3,self-reported,https://www.alibabacloud.com/blog/qwen3-7-the-agent-frontier_603154,2026-05-21,"From the 'Multilingualism' section of the same table image (Multilingual MMLU). Qwen3.7-Max scored 90.3, second only to Opus-4.6 Max's 90.6 among the six compared models."
qwen3-7-plus,89,self-reported,https://qwen.ai/blog?id=qwen3.7-plus,2026-05-31,"Multilingual MMLU, official Qwen launch blog, 'Multilingualism' table."
qwen3-8b-non-thinking,66.9,self-reported,https://arxiv.org/abs/2505.09388,,"MMMLU across 14 languages, non-thinking mode, Table 18"
qwen3-8b-thinking,74.4,self-reported,https://arxiv.org/abs/2505.09388,,"MMMLU across 14 languages, thinking mode, Table 17"
seed-oss-36b,78.4,self-reported,https://huggingface.co/ByteDance-Seed/Seed-OSS-36B-Instruct,,
