model_slug,score,source,source_url,evaluated_at,notes
kimi-k2,89.8,self-reported,https://huggingface.co/moonshotai/Kimi-K2-Instruct,,IFEval Prompt Strict; confirmed in GitHub README mirror and arXiv:2507.20534 Table 3
krutrim-2-12b,73,self-reported,https://huggingface.co/krutrim-ai-labs/Krutrim-2-instruct,,"IF_Eval, 0-shot accuracy"
lg-exaone-3-0-7-8b-instruct,72.1,self-reported,https://arxiv.org/abs/2408.03541,2024-08-01,
lg-exaone-3-5-32b-instruct,81.7,self-reported,https://github.com/LG-AI-EXAONE/EXAONE-3.5,2024-12-01,IFEval
lg-exaone-4-0-32b-non-reasoning,84.8,self-reported,https://arxiv.org/abs/2507.11407,,Non-reasoning mode
lg-exaone-4-0-32b-reasoning,83.7,self-reported,https://arxiv.org/abs/2507.11407,,Reasoning mode
llama-2-13b-chat,34.01,independent,https://huggingface.co/datasets/open-llm-leaderboard/meta-llama__Llama-2-13b-chat-hf-details,2024-06-16,"prompt-level strict accuracy, HF Open LLM Leaderboard v2 independent eval run"
llama-3-1-405b,88.6,self-reported,https://huggingface.co/meta-llama/Meta-Llama-3.1-8B,2024-07-01,Instruct
llama-3-1-70b,87.5,self-reported,https://huggingface.co/meta-llama/Meta-Llama-3.1-8B,2024-07-01,Instruct
llama-3-1-8b,80.4,self-reported,https://huggingface.co/meta-llama/Meta-Llama-3.1-8B,2024-07-01,Instruct
llama-3-1-nemotron-70b-instruct,78.3,independent,https://huggingface.co/datasets/open-llm-leaderboard/nvidia__Llama-3.1-Nemotron-70B-Instruct-HF-details,2024-10-16,inst_level_strict_acc from the HF Open LLM Leaderboard v2 automated evaluation run (0.782974 raw). Not published by NVIDIA directly; independent third-party harness result.
llama-3-1-nemotron-ultra-253b-v1-reasoning-off,88.85,self-reported,https://huggingface.co/nvidia/Llama-3_1-Nemotron-Ultra-253B-v1,,Reasoning Off
llama-3-1-nemotron-ultra-253b-v1-reasoning-on,89.45,self-reported,https://huggingface.co/nvidia/Llama-3_1-Nemotron-Ultra-253B-v1,,Reasoning On; beats DeepSeek-R1's 83.3
llama-3-2-1b,59.5,self-reported,https://github.com/meta-llama/llama-models/blob/main/models/llama3_2/MODEL_CARD.md,2024-09-01,"Instruct, BF16, Avg(Prompt/Instruction acc Loose/Strict)"
llama-3-2-3b,77.4,self-reported,https://github.com/meta-llama/llama-models/blob/main/models/llama3_2/MODEL_CARD.md,2024-09-01,"Instruct, BF16, Avg(Prompt/Instruction acc Loose/Strict)"
llama-3-3-70b,92.1,self-reported,https://huggingface.co/meta-llama/Llama-3.3-70B-Instruct,,
llama-3-3-nemotron-super-49b-v1-reasoning-off,89.21,self-reported,https://huggingface.co/nvidia/Llama-3_3-Nemotron-Super-49B-v1,,"Strict:Instruction, Reasoning Off"
llama-3-3-nemotron-super-49b-v1-reasoning-on,89.2,self-reported,https://arxiv.org/abs/2505.00949,2025-05-01,"IFEval, Reasoning On. From Table 4 of the technical report, which reports both modes for the final LN-Super checkpoint (on=89.2, off=89.0). The HF model card/NIM docs publish only a single IFEval value (89.21) explicitly labeled 'Reasoning Off' with no Reasoning-On figure at all -- so this paper-sourced on-mode value fills a genuine gap versus the card, though note the close-but-not-identical off-mode figures (89.0 in the paper vs 89.21 on the card) suggest some methodological variance between the two official publications."
minicpm3-4b,68.4,self-reported,https://huggingface.co/openbmb/MiniCPM3-4B,2024-09-01,Reported as 'IFEVAL (Prompt Strict-Acc.)' on the model card.
minimax-text-01,89.1,self-reported,https://huggingface.co/MiniMaxAI/MiniMax-Text-01,,average
mistral-small-3-24b,82.9,self-reported,https://huggingface.co/mistralai/Mistral-Small-24B-Instruct-2501,,
nemotron-nano-2-nemotron-nano-9b-v2,90.3,self-reported,https://huggingface.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2,,"Instruction Strict, Reasoning On"
olmo-2-13b,82.6,self-reported,https://huggingface.co/allenai/OLMo-2-1124-13B-Instruct,,Instruct variant
olmo-2-32b,85.6,self-reported,https://huggingface.co/allenai/OLMo-2-0325-32B-Instruct,,"GPT-3.5 Turbo 66.9, GPT-4o mini 83.5"
olmo-3-7b,85.6,self-reported,https://huggingface.co/allenai/Olmo-3-7B-Instruct,,
olmo-3-think-32b,89,self-reported,https://huggingface.co/allenai/Olmo-3-32B-Think,,Qwen 3 32B 86.5
openpangu-2-0-flash-non-thinking,89.3,self-reported,https://huggingface.co/openpangu/openPangu-2.0-Flash/blob/main/README_EN.md,,"Prompt-level strict accuracy, Non-Thinking mode"
openpangu-2-0-flash-thinking,95.9,self-reported,https://huggingface.co/openpangu/openPangu-2.0-Flash/blob/main/README_EN.md,,"Prompt-level strict accuracy, Thinking mode"
phi-4-14b,63,self-reported,https://arxiv.org/abs/2412.08905,,"Table 1, row 'IFEval', confirmed via direct PDF page read."
phi-4-mini-3-8b,70.1,self-reported,https://arxiv.org/abs/2503.01743,,"Table 7, IFEval (0-shot)."
phi-4-mini-instruct,70.1,self-reported,https://arxiv.org/abs/2503.01743,,"Table 7, IFEval (0-shot)."
phi-4-reasoning,83.4,self-reported,https://huggingface.co/microsoft/Phi-4-reasoning,2025-04-30,"IFEval Strict, avg pass@1. Confirmed on HF model card and Table 2 of the arXiv technical report (2504.21318)."
phi-4-reasoning-14b,83.4,self-reported,https://huggingface.co/microsoft/Phi-4-reasoning,2025-04-30,"IFEval Strict, avg pass@1 over 5 generations (Eureka ML Insights harness). Confirmed on HF model card and in Table 2 of the arXiv technical report (2504.21318)."
pixtral-12b,61.3,self-reported,https://huggingface.co/mistralai/Pixtral-12B-2409,2024-09-11,"Listed as 'Text IF-Eval' in the same table -- text-only-input variant of IFEval, distinct from the card's separate 'MM IF-Eval' (52.7) which was left out as a different (multimodal) evaluation."
qwen2-57b-a14b,59.9,self-reported,https://arxiv.org/abs/2407.10671,2024-06-07,"Instruct variant, strict-prompt subset; only in the technical report (Table 7), not on the blog"
qwen2-72b,77.6,self-reported,https://arxiv.org/abs/2407.10671,2024-06-07,"Instruct variant, strict-prompt subset; same value on the blog and in the technical report Table 6"
qwen2-7b,54.7,self-reported,https://arxiv.org/abs/2407.10671,2024-06-07,"Instruct variant, strict-prompt subset; only in the technical report (Table 8), not on the blog"
qwen3-14b-non-thinking,84.8,self-reported,https://arxiv.org/pdf/2505.09388,,"IFEval strict prompt, Table 16, Qwen3-14B (Non-thinking) column"
qwen3-14b-thinking,85.4,self-reported,https://arxiv.org/pdf/2505.09388,,"IFEval strict prompt, Table 15, Qwen3-14B (Thinking) column"
qwen3-235b-a22b-instruct-2507,88.7,self-reported,https://huggingface.co/Qwen/Qwen3-235B-A22B-Instruct-2507,,IFEval
qwen3-235b-a22b-non-thinking,83.2,self-reported,https://arxiv.org/pdf/2505.09388,,"IFEval strict prompt, Table 12, Qwen3-235B-A22B (Non-thinking) column"
qwen3-235b-a22b-thinking,83.4,self-reported,https://arxiv.org/pdf/2505.09388,2025-05-15,"IFEval strict-prompt, Thinking mode, Table 11"
qwen3-235b-a22b-thinking-2507,87.8,self-reported,https://huggingface.co/Qwen/Qwen3-235B-A22B-Thinking-2507,,IFEval
qwen3-30b-a3b-non-thinking,83.7,self-reported,https://arxiv.org/abs/2505.09388,2025-05-15,"IFEval strict-prompt, non-thinking mode, Table 16"
qwen3-30b-a3b-thinking,86.5,self-reported,https://arxiv.org/abs/2505.09388,2025-05-15,"IFEval strict-prompt, thinking mode, Table 15"
qwen3-32b-non-thinking,83.2,self-reported,https://arxiv.org/abs/2505.09388,2025-05-15,"IFEval strict-prompt, non-thinking mode, Table 14"
qwen3-32b-thinking,85,self-reported,https://arxiv.org/abs/2505.09388,2025-05-15,"Reported as 'IFEval strict prompt' in Table 13, Qwen3-32B (Thinking) column."
qwen3-5-122b-a10b,93.4,self-reported,https://huggingface.co/Qwen/Qwen3.5-122B-A10B,,Instruction Following category.
qwen3-5-397b-a17b,92.6,self-reported,https://huggingface.co/Qwen/Qwen3.5-397B-A17B,,"Language benchmark table, Instruction Following section."
qwen3-5-omni-flash,85.2,self-reported,https://qwen.ai/blog?id=qwen3.5-omni,,
qwen3-5-omni-plus,89.7,self-reported,https://qwen.ai/blog?id=qwen3.5-omni,,
qwen3-5-plus,89.7,self-reported,https://qwen.ai/blog?id=qwen3.5-omni,,Qwen3.5-Plus-NoThinking
qwen3-6-plus,94.3,independent,https://apidog.com/blog/qwen3-6-plus-api/,,"IFEval (strict), instruction-following. 94.3% corroborated by a second independent aggregator, benchlm.ai, with an identical figure. Distinct from the separately-tracked IFBench score (75.2%) added below -- the two are different benchmarks with different, non-conflicting scores, consistent with them being genuinely different evals rather than a mislabeled duplicate."
qwen3-6-plus,94.3,self-reported,https://qwen.ai/blog?id=qwen3.6,2026-04-02,"IFEval, strict-prompt setting (Instruction Following table)."
qwen3-7-max,94.3,self-reported,https://www.alibabacloud.com/blog/qwen3-7-the-agent-frontier_603154,2026-05-21,"Distinct row from IFBench (already tracked at 79.1) in the same table image -- IFEval and IFBench are separate taxonomy slugs and separate rows in Alibaba's own table. Qwen3.7-Max scored 94.3, tied with Qwen3.6-Plus and just behind K2.6 Thinking/GLM-5.1 Thinking (94.5 each)."
qwen3-7-plus,94.6,self-reported,https://qwen.ai/blog?id=qwen3.7-plus,2026-05-31,"Official Qwen launch blog, 'General Capability' table."
qwen3-8b-non-thinking,83,self-reported,https://arxiv.org/abs/2505.09388,,"IFEval strict prompt, non-thinking mode, Table 18"
qwen3-8b-thinking,85,self-reported,https://arxiv.org/abs/2505.09388,,"IFEval strict prompt, thinking mode, Table 17"
qwq-32b,83.9,self-reported,https://www.datacamp.com/blog/qwq-32b,,
sarvam-105b,84.8,self-reported,https://huggingface.co/sarvamai/sarvam-105b,2026-02-18,"IFEval, from the model card's 'Knowledge & Coding' benchmark table"
seed-oss-36b,85.8,self-reported,https://huggingface.co/ByteDance-Seed/Seed-OSS-36B-Instruct,,
seed1-5-thinking,87.4,self-reported,https://github.com/ByteDance-Seed/Seed-Thinking-v1.5,,
smollm3-3b-no-thinking,76.7,self-reported,https://huggingface.co/HuggingFaceTB/SmolLM3-3B,,No extended thinking
smollm3-3b-think,71.2,self-reported,https://huggingface.co/HuggingFaceTB/SmolLM3-3B,,Extended-thinking mode.
snowflake-arctic,52.4,independent,https://www.flexera.com/blog/finops/snowflake-arctic,,
starling-7b-alpha,54.8,independent,https://huggingface.co/datasets/open-llm-leaderboard/contents,2024-06-12,"IFEval, 0-shot, strict accuracy. From the newer Open LLM Leaderboard v2 (open-llm-leaderboard/contents dataset), submission date 2024-06-12 for fullname 'berkeley-nest/Starling-LM-7B-alpha'; verified directly against the raw parquet row (raw, un-normalized column)."
t-lu-3-405b,86,self-reported,https://huggingface.co/allenai/Llama-3.1-Tulu-3-405B,,"loose; DeepSeek V3 88.0, GPT-4o 84.8"
t-lu-3-70b,83.2,self-reported,https://huggingface.co/allenai/Llama-3.1-Tulu-3-70B,,prompt loose
upstage-solar-pro,84.37,self-reported,https://huggingface.co/upstage/solar-pro-preview-instruct,,
wizardlm-2-8x22b,52.72,independent,https://huggingface.co/alpindale/WizardLM-2-8x22B,,"Open LLM Leaderboard v2, 0-shot"
yandexgpt-5-pro,77,independent,https://habr.com/ru/companies/bothub/articles/893128/,2025-02-01,IFEval-RU (Russian variant)
yi-1-5-34b,31.19,independent,https://huggingface.co/datasets/open-llm-leaderboard/01-ai__Yi-1.5-34B-32K-details,2024-06-17,"Yi-1.5-34B-32K variant, Open LLM Leaderboard v2. IFEval 'Inst-and-Prompt Level Strict Acc' (average of prompt-level strict 25.32% and inst-level strict 37.05%), the standard v2 leaderboard convention."
yi-1-5-9b,29.36,independent,https://huggingface.co/datasets/open-llm-leaderboard/01-ai__Yi-1.5-9B-details,2024-06-16,"Yi-1.5-9B base model, Open LLM Leaderboard v2. IFEval 'Inst-and-Prompt Level Strict Acc' (average of prompt-level strict 23.11% and inst-level strict 35.61%)."
yi-lightning,81.9,self-reported,https://arxiv.org/abs/2412.01253,,Prompt-level loose accuracy
