model_slug,score,source,source_url,evaluated_at,notes
decilm-7b,40.33,self-reported,https://huggingface.co/Deci/DeciLM-7B,,"Open LLM Leaderboard (v1) TruthfulQA score for the DeciLM-7B base model, listed alongside the other 5 already-recorded scores in the same model-card table"
falcon-2-11b,52.56,independent,https://huggingface.co/blog/falcon2-11b,2024-05-13,0-shot
falcon-40b,41.65,independent,https://huggingface.co/blog/falcon2-11b,2024-05-24,"0-shot, same comparison table"
falcon-7b,34.26,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_tiiuae__falcon-7b,2023-07-19,"0-shot TruthfulQA mc2 (0.342638) from the archived HF Open LLM Leaderboard details dataset for tiiuae/falcon-7b, run 2023-07-19T10:51:47 (harness|truthfulqa:mc|0). TruthfulQA was not previously tracked at all for this model."
falcon-h1-34b,65.27,self-reported,https://huggingface.co/tiiuae/Falcon-H1-34B-Instruct,,
falcon-mamba-7b,53.42,independent,https://huggingface.co/blog/falconmamba,2024-08-12,
galactica-120b,26,self-reported,https://ar5iv.labs.arxiv.org/html/2211.09085,2022-11-01,"MC1 accuracy (0-shot), Table 21 'TruthfulQA Results', GAL 120B row (std 0.02)."
gemma-7b,31.81,self-reported,https://huggingface.co/google/gemma-7b,2024-02-21,"Official HF model card ethics/safety benchmark table, '7B Params' column (MC2-style TruthfulQA score, no shot count given). Confirmed by fetching the raw README.md: table header reads '2B Params | 7B Params' with TruthfulQA row '44.84 | 31.81'. Not present anywhere in the currently-tracked 15 results."
gopher,29.5,self-reported,https://arxiv.org/abs/2203.15556,2022-03-29,0-shot accuracy. The Chinchilla paper also reports Gopher at 43.7% 10-shot on the same benchmark; 0-shot chosen as the more standard comparison setting.
gpt-3-175b,58,independent,https://arxiv.org/abs/2109.07958,,"GPT-3-175B with the 'helpful' prompt, % True (human-evaluated) on the generation task -- explicitly the paper's own headline 'best model' figure (TruthfulQA: Lin, Hilton & Evans, 2021/2022; GPT-3 was the original/primary model this benchmark was built around). True+informative was 21% for the same run; the default QA prompt scored much lower (~20.4% true). Confirmed by directly reading the PDF text (Section 4.1: 'the best model (GPT-3-175B with helpful prompt) produced 58% true answers and 21% true and informative answers')."
gpt-j-6b,35.96,independent,https://huggingface.co/datasets/open-llm-leaderboard/details_EleutherAI__gpt-j-6b,2023-07-18,"0-shot TruthfulQA MC2 accuracy, HF Open LLM Leaderboard v1 results_2023-07-18 run."
gpt-neo-2-7b,39.78,independent,https://huggingface.co/datasets/open-llm-leaderboard/details_EleutherAI__gpt-neo-2.7B,2023-07-19,"0-shot TruthfulQA MC2 accuracy (harness|truthfulqa:mc|0), HF Open LLM Leaderboard v1."
gpt-neox-20b,31.61,independent,https://huggingface.co/datasets/open-llm-leaderboard/details_EleutherAI__gpt-neox-20b,2023-07-20,"0-shot TruthfulQA MC2 accuracy, HF Open LLM Leaderboard v1 results_2023-07-20 run. mmlu was already tracked (28.98 self-reported) so it is skipped; this is a distinct new benchmark."
granite-3-0-2b-instruct,53.37,self-reported,https://huggingface.co/ibm-granite/granite-3.0-2b-instruct,,pass@1
granite-3-0-8b-instruct,60.32,self-reported,https://huggingface.co/ibm-granite/granite-3.0-8b-instruct,,"TruthfulQA, 0-shot. Confirmed in HF model-index YAML and technical report Table 10."
granite-3-1-8b-instruct,66.23,independent,https://huggingface.co/ibm-granite/granite-3.1-8b-instruct,,HuggingFace Open LLM Leaderboard V1 (same table as the existing ARC-Challenge/HellaSwag/MMLU/WinoGrande/GSM8K rows already in the corpus for this model); confirmed in the model card's raw README HTML table.
granite-3-2-8b-instruct,66.92,self-reported,https://huggingface.co/ibm-granite/granite-3.2-8b-instruct,,TruthfulQA column of the same evaluation table already used for the model's other 7 recorded scores.
granite-3-3-8b-instruct,66.86,self-reported,https://huggingface.co/ibm-granite/granite-3.3-8b-instruct,,TruthfulQA column of the same evaluation table already used for the model's other 9 recorded scores.
guanaco-33b,51.2,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_timdettmers__guanaco-33b-merged,2023-07-20,TruthfulQA MC2 0-shot (0.512) from the same HF Open LLM Leaderboard (old) details dataset for timdettmers/guanaco-33b-merged. No TruthfulQA had been tracked for the 33B model before.
guanaco-65b,52.81,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_TheBloke__guanaco-65B-HF,2023-07-25,TruthfulQA MC2 0-shot from the same HF Open LLM Leaderboard (old) details dataset raw JSON (truthfulqa_mc mc2 0.5281). Distinct from the corpus's existing MMLU entry; no TruthfulQA had been tracked for the 65B model before.
h2o-danube-1-8b,40.82,self-reported,https://arxiv.org/abs/2401.16818,,"0-shot TruthfulQA (MC) for h2o-danube-1.8b-chat, Open LLM Leaderboard-style eval, from the technical report Table 5."
h2o-danube3-4b,47.79,independent,https://huggingface.co/h2oai/h2o-danube3-4b-chat,,"Open LLM Leaderboard v1, 0-shot mc2 — same leaderboard run as the existing MMLU/HellaSwag/ARC-c/Winogrande rows"
hermes-3-405b,65.57,self-reported,https://arxiv.org/pdf/2408.11857,,"MC2, 0-shot"
jais-13b,41.1,self-reported,https://huggingface.co/inceptionai/jais-13b,,
jais-70b,44,self-reported,https://huggingface.co/inceptionai/jais-adapted-70b,,English TruthfulQA score for jais-adapted-70b-chat.
koala-13b,50.23,independent,https://huggingface.co/datasets/open-llm-leaderboard/details_TheBloke__koala-13B-HF/resolve/main/results_2023-07-19T18%3A49%3A04.838102.json,2023-07-19,"HuggingFace Open LLM Leaderboard v1 archive, TheBloke/koala-13B-HF. TruthfulQA-MC 0-shot mc2 = 0.5022661446867869 (standard Open LLM Leaderboard TruthfulQA metric)."
krutrim-2-12b,59,self-reported,https://huggingface.co/krutrim-ai-labs/Krutrim-2-instruct,,"TruthfulQA, 0-shot accuracy"
llama-2-13b,41.86,self-reported,https://ar5iv.labs.arxiv.org/html/2307.09288,2023-07-18,Table 11 'Evaluation of pretrained LLMs on automatic safety benchmarks' (percent truthful+informative); a separate ToxiGen=26.10 is also reported there but has no taxonomy slug.
llama-2-13b-chat,62.18,self-reported,https://github.com/meta-llama/llama-models/blob/main/models/llama2/MODEL_CARD.md,2023-07-18,Percent of generations rated both truthful and informative
llama-2-70b,50.18,self-reported,https://github.com/meta-llama/llama-models/blob/main/models/llama2/MODEL_CARD.md,2023-07-18,Percent of generations rated both truthful and informative
llama-2-70b-chat,64.14,self-reported,https://github.com/meta-llama/llama-models/blob/main/models/llama2/MODEL_CARD.md,2023-07-18,Percent of generations rated both truthful and informative
llama-2-7b,33.29,self-reported,https://github.com/meta-llama/llama-models/blob/main/models/llama2/MODEL_CARD.md,2023-07-18,Percent of generations rated both truthful and informative
llama-2-7b-chat,45.6,independent,https://github.com/dsdanielpark/Open-LLM-Leaderboard-Report/blob/main/assets/20230904/20230904.csv,2023-09-04,"TruthfulQA MC2, 0-shot, meta-llama/Llama-2-7b-chat-hf, from a mirrored snapshot of the HuggingFace Open LLM Leaderboard v1 (2023-09-04 run). This benchmark slug was not previously tracked for this model (Meta's own model card never publishes TruthfulQA for the chat fine-tune)."
llama-3-1-70b,59.85,independent,https://arxiv.org/abs/2409.11055,2024-09-17,"Llama-3.1-70B-it, FP16 baseline row, TruthfulQA 0-shot mc2, Table 1 of the same quantization-tradeoffs paper (Lee et al., v6)."
llama-3-1-8b,54.03,independent,https://arxiv.org/abs/2409.11055,2024-09-17,"Llama-3.1-8B-it, FP16 baseline row, TruthfulQA 0-shot mc2, Table 1 of the same quantization-tradeoffs paper (Lee et al., v6)."
llama-3-1-minitron-4b,42.89,self-reported,https://developer.nvidia.com/blog/how-to-prune-and-distill-llama-3-1-8b-to-an-nvidia-llama-3-1-minitron-4b-model/,2024-08-14,"TruthfulQA MC2, 0-shot, for the base 'Llama-3.1-Minitron 4B (Width-pruned)' row in the blog's base-model accuracy table -- same row/column already used for the corpus's existing mmlu/hellaswag/gsm8k/mbpp/arc-challenge/winogrande scores, which I re-confirmed match exactly (60.53->60.5, 76.06->76.1, 41.24->41.2, 32.4->32.4, 55.55->55.6, 73.48->73.5)."
llama-3-2-3b,51.47,independent,https://huggingface.co/RedHatAI/Llama-3.2-3B-Instruct-FP8,2024-11-01,"Baseline (unquantized) Llama-3.2-3B-Instruct row in Red Hat AI / Neural Magic's FP8 quantization evaluation table, TruthfulQA 0-shot mc2. Third-party lm-eval-harness reproduction; verbatim-confirmed via raw README fetch. Not previously tracked for this model."
llama-65b,48.71,self-reported,https://github.com/meta-llama/llama-models/blob/main/models/llama2/MODEL_CARD.md,2023-07-18,Percent of generations rated both truthful and informative
llama-7b,27.42,self-reported,https://github.com/meta-llama/llama-models/blob/main/models/llama2/MODEL_CARD.md,2023-07-18,Percent of generations rated both truthful and informative
mistral-large,50.5,self-reported,https://mistral.ai/news/mistral-large/,2024-02-26,Same table ('TruthfulQA' column).
mistral-nemo-12b,50.3,self-reported,https://huggingface.co/mistralai/Mistral-Nemo-Instruct-2407,,"TruthfulQA 0-shot, from the official HF model card's Main Benchmarks table."
mpt-30b,38.4,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_mosaicml__mpt-30b,2023-12-04,"TruthfulQA MC2 (harness|truthfulqa:mc|0, mc2 = 0.3842), confirmed via direct curl+grep"
mpt-30b-instruct,38,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_mosaicml__mpt-30b-instruct,2023-07-20,"MC2, 0-shot (harness|truthfulqa:mc|0) from the same HF Open LLM Leaderboard v1 run (2023-07-20T13:11:24.937399) for mosaicml/mpt-30b-instruct, recomputed from the raw results JSON. Matches the sibling base-model entry mpt-30b.json's own truthfulqa=38.4 (mc2) sourcing convention."
mpt-7b,33.5,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_mosaicml__mpt-7b,2023-10-03,"TruthfulQA MC2 (harness|truthfulqa:mc|0, mc2 = 0.33545), 0-shot, HF Open LLM Leaderboard v1 evaluation-run JSON for mosaicml/mpt-7b, confirmed via direct fetch of the raw results JSON."
mpt-7b-instruct,35.1,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_mosaicml__mpt-7b-instruct,2023-07-20,"TruthfulQA MC2 (harness|truthfulqa:mc|0, mc2 = 0.35084), 0-shot, HF Open LLM Leaderboard v1 evaluation-run JSON for mosaicml/mpt-7b-instruct, confirmed via direct fetch of the raw results JSON."
mpt-7b-storywriter-65k,36.12,independent,"https://llm-explorer.com/model/mosaicml%2Fmpt-7b-storywriter,3K1W2oPDYiKvsDChVgLTo3",,"Open LLM Leaderboard-style TruthfulQA (MC2, 0-shot) score for StoryWriter via LLM Explorer aggregator."
naver-hyperclova-x,69.52,self-reported,https://arxiv.org/abs/2404.01954,,"HCX-L, MC2 5-shot, Table 10 (harmlessness)."
nous-hermes-2-mixtral-8x7b-dpo,54.83,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_NousResearch__Nous-Hermes-2-Mixtral-8x7B-DPO,2024-01-22,"MC2 score from the same Open LLM Leaderboard details dataset (harness|truthfulqa:mc|0, mc2 0.54826). Not present on the vendor's own HF card, which only lists GPT4All/AGIEval/BigBench."
olmo-2-13b,64.3,self-reported,https://huggingface.co/allenai/OLMo-2-1124-13B-Instruct,,TruthfulQA ('TruthQA'); OLMo-2-13B-1124-Instruct variant. Confirmed on the live HF model card and matches the OLMo 2 Technical Report Table 7 ('TQA') exactly.
olmo-2-32b,73.2,self-reported,https://huggingface.co/allenai/OLMo-2-0325-32B-Instruct,,"Labeled 'TruthQA' in the official HF Instruct model card's evaluation table (same table already used for MMLU/GSM8K/BBH/DROP/IFEval/MATH/AlpacaEval, which are already tracked). Row also lists GPT-3.5 Turbo 0125 = 62.9, GPT-4o mini = 64.8, Qwen2.5-32B = 70.6 for comparison. The table also contains 'PopQA' (37.5) and a composite 'Safety' score (85.9), but neither maps to a taxonomy slug so they were not added."
olmo-2-7b,56.5,self-reported,https://huggingface.co/allenai/OLMo-2-1124-7B-Instruct,2024-11-26,"TruthfulQA ('TruthQA'); OLMo-2-7B-1124-Instruct variant, live HF Instruct model-card table."
olmo-7b,36,self-reported,https://huggingface.co/allenai/OLMo-7B,,truthfulQA (MC2)
openhermes-2-5-mistral-7b,53.04,self-reported,https://huggingface.co/teknium/OpenHermes-2.5-Mistral-7B,,MC2
openllama-7b,35,self-reported,https://github.com/openlm-research/open_llama,,"truthfulqa_mc/mc2 via lm-evaluation-harness, OpenLLaMA 7B (v1)"
pharia-1-llm-7b-control,54.7,self-reported,https://huggingface.co/Aleph-Alpha/Pharia-1-LLM-7B-control,2024-08-26,"6-shot, prob_mass = 0.547 on the HF model card."
phi-3-5-mini-3-8b,64,self-reported,https://huggingface.co/microsoft/Phi-3.5-mini-instruct,,"MC2, 10-shot; HF model card."
phi-3-5-moe-16x3-8b-6-6b-active,77.5,self-reported,https://huggingface.co/microsoft/Phi-3.5-MoE-instruct,,"TruthfulQA (MC2), 10-shot. Confirmed via raw README.md benchmark table row 'TruthfulQA (MC2) (10-shot) | 77.5 | ...'. Not previously tracked."
phi-3-medium-14b,75.1,self-reported,https://huggingface.co/microsoft/Phi-3-medium-4k-instruct,,"TruthfulQA (MC2), 10-shot. Confirmed via raw README.md table row 'TruthfulQA (MC2)<br>10-shot|75.1|...'. Not previously tracked (file has mmlu, humaneval, gsm8k, bbh, agieval, anli, hellaswag, arc-challenge, arc-easy, winogrande, trivia-qa, mbpp, openbookqa, piqa, siqa, mmlu-eu21, logickor but no truthfulqa)."
phi-3-mini-3-8b,64.7,self-reported,https://arxiv.org/abs/2404.14219,2024-04-23,"TruthfulQA MC2, 10-shot, Table 3 of the Phi-3 Technical Report (same 'June 2024 update' table already used for this model's other rows). [score corrected during round-6 completeness verify: proposed 65 -> 64.7]"
phi-3-small-7b,70.2,self-reported,https://arxiv.org/pdf/2404.14219,,"10-shot, MC2 variant; Phi-3 Technical Report comparison table, Phi-3-small column."
phi-4-mini-3-8b,66.4,self-reported,https://arxiv.org/abs/2503.01743,,"Table 7, TruthfulQA (10-shot, MC2)."
phi-4-mini-instruct,66.4,self-reported,https://arxiv.org/abs/2503.01743,,"Table 7, TruthfulQA (10-shot, MC2)."
poro-34b,41.66,self-reported,https://arxiv.org/abs/2404.01856,,
pythia-1-4b,38.85,independent,https://huggingface.co/datasets/open-llm-leaderboard/details_EleutherAI__pythia-1.4b,2024-04-30,"0-shot TruthfulQA MC2 accuracy, HF Open LLM Leaderboard v1."
pythia-12b,31.8,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_EleutherAI__pythia-12b/blob/main/results_2023-08-23T22-15-03.187761.json,2023-08-23,"TruthfulQA MC2 (0-shot), the standard leaderboard metric, from the original (v1) Open LLM Leaderboard's automated lm-eval-harness run for EleutherAI/pythia-12b (harness|truthfulqa:mc|0, mc2=0.317986). Not previously tracked for this model. Verified against the raw results JSON directly."
qwen2-5-14b,58.4,self-reported,https://qwenlm.github.io/blog/qwen2.5-llm/,2024-09-19,"Base model, 0-shot."
qwen2-5-32b,57.8,self-reported,https://qwenlm.github.io/blog/qwen2.5-llm/,2024-09-19,"Base model, 0-shot."
qwen2-5-72b,60.4,self-reported,https://qwenlm.github.io/blog/qwen2.5-llm/,2024-09-19,Base model
qwen2-5-7b,56.4,self-reported,https://qwenlm.github.io/blog/qwen2.5-llm/,2024-09-19,Base model
qwen2-57b-a14b,57.7,self-reported,https://qwenlm.github.io/blog/qwen2/,2024-06-07,"Base model, 0-shot"
qwen2-72b,54.8,self-reported,https://qwenlm.github.io/blog/qwen2/,2024-06-07,"Base model, 0-shot"
qwen2-7b,54.2,self-reported,https://qwenlm.github.io/blog/qwen2/,2024-06-07,"Base model, 0-shot"
redpajama-incite-7b-base,20.5,self-reported,https://arxiv.org/abs/2411.12372,,"HELM TruthfulQA EM score, Table 8 of the RedPajama technical paper."
redpajama-incite-7b-chat,36.09,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/results/blob/main/togethercomputer/RedPajama-INCITE-7B-Chat/results_2023-07-19T17-30-52.522444.json,2023-07-19,Same run: harness|truthfulqa:mc|0 mc2 = 0.36095 (36.09%).
redpajama-incite-7b-instruct,22.6,self-reported,https://arxiv.org/abs/2411.12372,,"HELM TruthfulQA EM score, Table 8."
redpajama-incite-base-3b-v1,33.2,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/results/blob/main/togethercomputer/RedPajama-INCITE-Base-3B-v1/results_2023-07-19T15-11-56.441864.json,2023-07-19,"TruthfulQA MC2 (0-shot) from the Hugging Face Open LLM Leaderboard v1 archive, independently run by the HF team. Distinct from the sibling 7B model's truthfulqa result, which is a HELM EM score self-reported in the RedPajama technical paper -- this is a different metric/methodology and a different model, so it is a genuinely new, non-duplicate data point for the 3B model specifically."
stable-beluga-1-freewilly-1-65b,55.8,independent,https://raw.githubusercontent.com/dsdanielpark/Open-LLM-Leaderboard-Report/main/assets/20230904/20230904.csv,2023-09-04,"HF Open LLM Leaderboard snapshot (2023-09-04), TruthfulQA MC 0-shot: 55.8."
stable-beluga-2-freewilly-2-70b,59.4,independent,https://raw.githubusercontent.com/dsdanielpark/Open-LLM-Leaderboard-Report/main/assets/20230904/20230904.csv,2023-09-04,"HF Open LLM Leaderboard snapshot (2023-09-04), TruthfulQA MC 0-shot: 59.4."
stable-lm-2-1-6b,45.21,independent,https://huggingface.co/stabilityai/stablelm-2-zephyr-1_6b,,"Open LLM Leaderboard (mc2, 0-shot), instruct/Zephyr variant. Confirmed via HF model-card OpenLLM Leaderboard table and README.md raw fetch (row: stabilityai/stablelm-2-zephyr-1_6b, TruthfulQA 45.21%)."
stable-lm-2-12b,62,self-reported,https://huggingface.co/stabilityai/stablelm-2-12b-chat,,"Open LLM Leaderboard (0-shot), chat variant. Confirmed via direct fetch of the official HF model card's OpenLLM Leaderboard comparison table (stabilityai/stablelm-2-12b-chat row: TruthfulQA 62.00)."
stablelm-3b-4e1t,37.2,independent,https://huggingface.co/stabilityai/stablelm-3b-4e1t,,"Open LLM Leaderboard (mc2, 0-shot). Confirmed via direct fetch of the model-index metadata embedded in the HF README.md (TruthfulQA value: 37.2)."
stablelm-alpha-7b,40.19,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_stabilityai__stablelm-base-alpha-7b,2023-07-19,TruthfulQA-MC2 (0-shot) from the (old) Open LLM Leaderboard run on stabilityai/stablelm-base-alpha-7b.
stablelm-zephyr-3b,46.49,self-reported,https://huggingface.co/stabilityai/stablelm-zephyr-3b,,"TruthfulQA (0-shot, mc2), Open LLM Leaderboard, from the model-index metadata embedded in the HF README.md."
starling-7b-alpha,46.39,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/results/blob/main/berkeley-nest/Starling-LM-7B-alpha/results_2023-12-04T15-57-32.180703.json,2023-12-04,"TruthfulQA MC2 score (0-shot), the standard metric used across the leaderboard/community for this benchmark. Same v1 Open LLM Leaderboard automated run."
t-lu-3-70b,67.6,self-reported,https://huggingface.co/allenai/Llama-3.1-Tulu-3-70B,,"TruthfulQA (6-shot) for the final Tülu 3 70B model, same table."
teuken-7b-instruct,50.3,self-reported,https://huggingface.co/openGPT-X/Teuken-7B-instruct-commercial-v0.4,,"EU21-TruthfulQA, averaged across 21 EU languages [score corrected during round-5 full-corpus accuracy re-verify: 0.503 -> 50.3]"
upstage-solar-10-7b,45.04,self-reported,https://arxiv.org/abs/2312.15166,,"Table 2 of the SOLAR 10.7B paper (base model row), 0-shot TruthfulQA."
vicuna-13b-v1-1,52.08,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_lmsys__vicuna-13b-v1.1,2023-07-24,"TruthfulQA MC2 (0-shot), Open LLM Leaderboard details run (harness|truthfulqa:mc|0, mc2 0.52084)."
vicuna-13b-v1-5,51.07,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_lmsys__vicuna-13b-v1.5,2023-08-09,"TruthfulQA MC2 (0-shot), Open LLM Leaderboard details run (harness|truthfulqa:mc|0, mc2 0.51074)."
xgen-7b-8k,39.1,self-reported,https://ar5iv.labs.arxiv.org/html/2309.03450,2023-07-03,"Zero-shot, Table 6 of the XGen-7B technical report (same table as the corpus's existing MMLU/HellaSwag/ARC-Challenge/Winogrande rows)"
yi-34b,56.23,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/details_01-ai__Yi-34B,2023-11-02,"0-shot mc2 from HF Open LLM Leaderboard v1 (harness|truthfulqa:mc|0, mc2 0.562308)."
yi-6b,41.9,independent,https://huggingface.co/datasets/open-llm-leaderboard-old/contents,2023-11-08,"TruthfulQA (mc2, 0-shot) score of 41.863767 from the archived Hugging Face Open LLM Leaderboard v1 results dataset, row for '01-ai/Yi-6B' (bfloat16 base model, distinct from Yi-6B-Chat and the later Yi-1.5 series), eval timestamp 2023-11-08T10:34:08Z -- an independent third-party evaluation, not from 01.AI's own technical report. Note: the same leaderboard row also gives ARC/HellaSwag/MMLU/Winogrande/GSM8K figures that differ somewhat from this corpus's existing self-reported values for those slugs, but those slugs are already tracked so are not re-added per the dedup rule; only the previously-untracked TruthfulQA metric is added here."
zephyr-7b-beta,57.45,self-reported,https://huggingface.co/HuggingFaceH4/zephyr-7b-beta,,0-shot
