model_slug,score,source,source_url,evaluated_at,notes
gemini-1-5-flash,91.7,self-reported,https://storage.googleapis.com/deepmind-media/gemini/gemini_v1_5_report.pdf,2024-05-01,"AI2D test split, 0-shot, evaluated with transparent bounding box protocol, Table 18 of the Gemini 1.5 technical report."
gemini-1-5-pro,94.4,self-reported,https://storage.googleapis.com/deepmind-media/gemini/gemini_v1_5_report.pdf,2024-05-01,"AI2D test split, 0-shot, transparent bounding box protocol, Table 18."
gemma-3-12b,84.2,self-reported,https://storage.googleapis.com/deepmind-media/gemma/Gemma3Report.pdf,2025-03-12,"Gemma 3 12B IT column, Table 16 of the Gemma 3 Technical Report."
gemma-3-4b,74.8,self-reported,https://storage.googleapis.com/deepmind-media/gemma/Gemma3Report.pdf,2025-03-12,"Table 16, IT 4B."
glm-4v-9b,81.1,self-reported,https://huggingface.co/THUDM/glm-4v-9b,,
gpt-4o,94.2,self-reported,https://www-cdn.anthropic.com/fed9cc193a14b84131812372d8d5857f8f304c52/Model_Card_Claude_3_Addendum.pdf,,"AI2D (test), 0-shot. Same provenance as the MMMU row above."
internvl2-5-78b,95.7,self-reported,https://internvl.github.io/blog/2024-12-05-InternVL-2.5/,,"AI2D test, without-mask setting (89.1 with-mask also reported)"
internvl3-78b,96,self-reported,https://internvl.github.io/blog/2025-04-11-InternVL-3.0/,,"AI2D test, without-mask setting (89.7 with-mask also reported)"
llama-3-2-11b-vision,91.1,self-reported,https://github.com/meta-llama/llama-models/blob/main/models/llama3_2/MODEL_CARD_VISION.md,2024-09-01,"Instruct, AI2 Diagram (test) 0-shot acc"
llama-3-2-90b-vision,92.3,self-reported,https://huggingface.co/meta-llama/Llama-3.2-90B-Vision-Instruct,,"AI2 Diagram test, instruct-tuned model (base pretrained scored 75.3 on the same benchmark)."
minicpm-o-2-6,85.8,self-reported,https://huggingface.co/openbmb/MiniCPM-o-2_6,2025-01-13,
minicpm-v-2-6,82.1,self-reported,https://github.com/OpenBMB/MiniCPM-V/blob/main/docs/minicpm_v2dot6_en.md,2024-08-06,
minimax-vl-01,83.3,self-reported,https://huggingface.co/MiniMaxAI/MiniMax-VL-01,,
mistral-small-3-1-24b,93.72,self-reported,https://huggingface.co/mistralai/Mistral-Small-3.1-24B-Instruct-2503,,
mistral-small-3-2-24b,92.91,self-reported,https://huggingface.co/mistralai/Mistral-Small-3.2-24B-Instruct-2506,,Vision benchmark table on the HF model card.
molmo-2-8b,95.8,self-reported,https://arxiv.org/abs/2601.10611,,"Molmo2 Technical Report Table 6 (11-benchmark image suite), Molmo2-8B row. Column order verified via direct PDF text extraction (pdftotext -raw) and cross-checked against the paper's own claims (e.g. Molmo2-8B stated as SOTA among open models on VQAv2/RealWorldQA, which the reconstructed columns confirm)."
molmo-72b,96.3,self-reported,https://arxiv.org/abs/2409.17146,2024-09-25,"Molmo Technical Report ('Molmo and PixMo') Table 1, Molmo-72B row. Column order verified via direct PDF text extraction (pdftotext -raw, which preserved correct left-to-right header order unlike layout mode) and cross-checked against the paper's explicit claims (highest academic average 81.2, second-highest Elo 1077 just behind GPT-4o's 1079 - both match exactly)."
nemotron-3-nano-omni,88.5,self-reported,https://arxiv.org/abs/2604.24954,,"Table 7, AI2D Test split; identical score in both reasoning-on and reasoning-off modes."
phi-3-5-vision-4-2b,78.1,self-reported,https://huggingface.co/microsoft/Phi-3.5-vision-instruct,,AI2D test split
phi-4-multimodal-5-6b,82.3,self-reported,https://arxiv.org/abs/2503.01743,,"Table 1, AI2D."
phi-4-multimodal-instruct,82.3,self-reported,https://arxiv.org/abs/2503.01743,,"Table 1, AI2D."
pixtral-large-124b,93.8,self-reported,https://huggingface.co/mistralai/Pixtral-Large-Instruct-2411,2024-11-18,AI2D (BBox) row of the same table.
qwen-vl,62.3,self-reported,https://huggingface.co/Qwen/Qwen-VL,,"AI2D diagram QA, base Qwen-VL row (distinct from Qwen-VL-Chat) in the HF model card's text-oriented VQA table"
qwen2-5-vl-72b,88.4,self-reported,https://huggingface.co/Qwen/Qwen2.5-VL-72B-Instruct,2025-01-28,AI2D_TEST
qwen3-5-122b-a10b,93.3,self-reported,https://huggingface.co/Qwen/Qwen3.5-122B-A10B,,Reported as 'AI2D_TEST'.
qwen3-5-397b-a17b,93.9,self-reported,https://huggingface.co/Qwen/Qwen3.5-397B-A17B,,Reported as 'AI2D_TEST' in the Vision-Language table.
qwen3-5-omni-flash,89,self-reported,https://qwen.ai/blog?id=qwen3.5-omni,2026-04-17,"Reported as 'AI2D_TEST' in Table 6 (Vision→Text), Text Recognition and Document Understanding section."
qwen3-5-omni-plus,91.2,self-reported,https://arxiv.org/abs/2604.15804,2026-04-21,"Table 6 (Vision→Text), Qwen3.5-Omni-Plus column, cell S5.T6.3.18.4. Paper labels row 'AI2D_TEST'."
qwen3-6-35b-a3b,92.7,self-reported,https://huggingface.co/Qwen/Qwen3.6-35B-A3B,,Listed as 'AI2D_TEST' on the official HF model card.
qwen3-6-plus,94.4,self-reported,https://qwen.ai/blog?id=qwen3.6,2026-04-02,"Vision-language table, Text Recognition and Document Understanding section, AI2D_TEST row."
